frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
717,5.9420328,158.0639375,260.1243457,35.85400469,59.00460064,0.216395894,-2.783604106,0.226832289,-0.00632573,0.003795496,-2.881228716,-0.139611121,-0.045841694,0.146944636,9.907494006
718,5.9455166,158.0604561,260.1286359,35.85321499,59.00557379,0.153356083,-2.846643917,0.226832289,-0.007115426,0.002822345,-2.824905411,-0.08974747,-0.191324846,0.211328666,7.721727899
719,5.9575863,158.061577,260.139001,35.85346925,59.00792494,0.249622633,-2.750377367,0.226832289,-0.006861165,0.000471195,-2.789579471,-0.001918179,-0.279789712,0.279796287,4.940352626
720,5.9610288,158.0637799,260.1497405,35.85396893,59.010361,0.268875943,-2.731124057,0.226832289,-0.00636149,-0.001964865,-2.804289185,-0.001705549,-0.22489447,0.224900937,-0.527319955
721,5.9735045,158.0708881,260.156591,35.85558129,59.01191492,0.163852093,-2.836147907,0.226832289,-0.004749127,-0.003518785,-2.807231128,0.049206142,-0.16585377,0.172999183,-3.622833374
722,5.9770209,158.0696896,260.1537718,35.85530945,59.01127543,0.142847323,-2.857152677,0.226832289,-0.005020967,-0.002879292,-2.829594419,0.077098316,-0.180308672,0.196100401,-2.906033861
723,5.9893868,158.0712096,260.1529067,35.85565424,59.01107921,0.138646369,-2.861353631,0.226832289,-0.004676181,-0.002683076,-2.855841979,0.054866995,-0.038969343,0.067297822,-3.384613568
724,5.9925273,158.0734321,260.1566044,35.85615837,59.01191795,0.137806178,-2.862193822,0.226832289,-0.004172046,-0.003521817,-2.861091492,0.022179013,-0.012197009,0.025311572,-1.903627074
725,6.0056282,158.0753954,260.156659,35.8566037,59.01193035,0.13763814,-2.86236186,0.226832289,-0.003726718,-0.003534214,-2.886202673,-0.003486027,0.062701918,0.062798749,-1.298156123
726,6.022032,158.0729222,260.155986,35.8560427,59.0117777,0.137604532,-2.862395468,0.226832289,-0.004287721,-0.00338156,-2.89122491,-0.005866761,0.080978412,0.081190652,-0.838112762
727,6.0254787,158.0697976,260.1475323,35.85533395,59.00986011,0.017291414,-2.982708586,0.226832289,-0.004996472,-0.001463973,-2.892229357,0.032044868,0.101631021,0.106563305,-0.20423762
728,6.0387589,158.0707331,260.1412532,35.85554614,59.00843581,0.113535187,-2.886464813,0.226832289,-0.004784276,-3.97E-05,-2.892430246,0.03515092,0.083944926,0.09100735,3.247419927
729,6.0428923,158.0771124,260.1442382,35.85699318,59.0091129,0.132783942,-2.867216058,0.226832289,-0.003337234,-0.000716761,-2.850894497,0.216799642,-0.061193871,0.225270448,4.190363141
730,6.0556488,158.0798975,260.1492645,35.85762492,59.01025303,0.136633693,-2.863366307,0.226832289,-0.002705502,-0.001856896,-2.818526067,0.269222813,-0.177601456,0.322526278,4.713333487
731,6.0598152,158.0959517,260.1624229,35.86126653,59.01323779,0.345283281,-2.654716719,0.226832289,0.000936115,-0.004841655,-2.812052381,0.261427568,-0.225514769,0.34525539,1.402743063
732,6.0708777,158.0987064,260.1636755,35.86189139,59.01352191,0.179133561,-2.820866439,0.226832289,0.001560972,-0.005125776,-2.810757644,0.169700031,-0.203267499,0.264793838,0.576638174
733,6.0752598,158.0982621,260.1662317,35.86179061,59.01410174,0.145903616,-2.854096384,0.226832289,0.001460193,-0.005705601,-2.810498697,0.134896133,-0.161597363,0.210501008,-1.150397376
734,6.0867074,158.0927838,260.1688849,35.86054794,59.01470357,0.139257628,-2.860742372,0.226832289,0.000217526,-0.006307433,-2.852022835,-0.060076471,-0.023116464,0.064370438,-1.871385903
735,6.0907666,158.0905559,260.1667558,35.86004259,59.01422063,0.13792843,-2.86207157,0.226832289,-0.000287832,-0.005824495,-2.860327663,-0.088725119,0.010013325,0.089288372,-2.601605222
736,6.1028339,158.0851924,260.1680317,35.85882597,59.01451005,0.13766259,-2.86233741,0.226832289,-0.001504446,-0.00611391,-2.886049908,-0.084391489,0.061325736,0.104320512,1.503095021
