frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
450,3.7392915999998877,131.50003051757693,251.49996948242193,30.953084106445033,59.19922358586239,0.0,0.2353846153846154,0.0,-0.0,0.0,,,,
451,3.751783499999874,131.50003051757784,251.49996948242188,30.953084106445246,59.19922358586238,0.0,0.2353846153846154,2.1316282072803006e-13,1.4210854715202004e-14,0.0,,,,
452,3.756390499999725,131.50003051757807,251.49996948242188,30.9530841064453,59.19922358586238,0.0,0.2353846153846154,2.6645352591003757e-13,1.4210854715202004e-14,0.0,,,,0.0
453,3.768912199999704,131.50003051757812,251.49996948242188,30.953084106445313,59.19922358586238,0.0,0.2353846153846154,2.8066438062523957e-13,1.4210854715202004e-14,0.0,5.953262964737207e-12,2.275211091221918e-13,5.957609065926349e-12,0.0
454,3.77387729999964,131.50003051757812,251.49996948242188,30.953084106445313,59.19922358586238,0.0,0.2353846153846154,2.8066438062523957e-13,1.4210854715202004e-14,0.0,2.540446327904329e-12,-0.000130014148869353,0.00013001414886935304,0.0
455,3.7859261999997216,131.50003051757812,251.49996948242188,30.953084106445313,59.19922358586238,0.0,0.2353846153846154,2.8066438062523957e-13,1.4210854715202004e-14,0.0,2.2697963879066702e-13,-0.00019367361744365138,0.00019367361744365138,0.0
456,3.7900699999995595,131.50003051757812,251.49998092651367,30.953084106445313,59.19922627962553,0.0,0.2353846153846154,2.8066438062523957e-13,-2.6937631361079184e-06,0.0,-3.628843553591843e-05,-0.00024130218912343023,0.0002440155671866125,0.0
457,3.8006487999996352,131.50003051757812,251.49999523162842,30.953084106445313,59.19922964682946,0.0,0.2353846153846154,2.8066438062523957e-13,-6.0609670669009574e-06,0.0,-0.0002336452875832717,-0.00045099384442374307,0.000507922797399346,0.0
458,3.8154951999999867,131.50001907348633,251.5000102519989,30.953081412682167,59.19923318239359,0.0,0.2353846153846154,-2.693762866101679e-06,-9.59653119991799e-06,0.0,-0.0002913235826244401,-0.0004655850797966014,0.0005492166205809386,0.0
459,3.8189074999995682,131.50000476837158,251.50002545118332,30.953078045478236,59.19923676004777,0.0,0.2353846153846154,-6.060966796894718e-06,-1.3174185376385594e-05,0.0,-0.0005025441623731713,-0.00034877221717465344,0.0006117129184578956,0.0
460,3.831167099999675,131.4999897480011,251.50002925097942,30.953074509914106,59.199237654461314,0.0,0.2353846153846154,-9.596530926359037e-06,-1.4068598922278852e-05,0.0,-0.0005167017637518783,-0.0002859975986021708,0.0005905720439290284,0.0
461,3.8345546999998987,131.49997454881668,251.50003020092845,30.953070932259926,59.1992378780647,0.0,0.2353846153846154,-1.3174185106379355e-05,-1.4292202308752167e-05,0.0,-0.0004938846288114695,-0.0002392109831427243,0.0005487658162024597,0.0
