frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
93,3.0802966101694915,244.10301208496094,241.1342010498047,-4.0,0.14285714285714285,244.10287170410157,241.1201171875,0,4.795575387137276,-16.61168706984747,-3.2,0.0,0.0,0.0,-12.076759061833672,0
94,3.1134180790960455,244.07394409179688,241.15286254882812,-4.0,0.14285714285714285,244.08101501464844,241.14996032714845,0,4.792453002929683,-16.60742376418341,-3.6,0.0,0.0,0.0,-9.661407249466958,0
95,3.146539548022599,244.05267333984375,241.16798400878906,-4.0,0.14285714285714285,244.06002807617188,241.1636993408203,0,4.789454868861604,-16.605461047944573,-4.0,0.0,0.0,0.0,-7.24605543710021,0
96,3.1796610169491526,244.03904724121094,241.1785125732422,-4.0,0.14285714285714285,244.04501953125,241.17452087402344,0,4.787310791015621,-16.603915114629835,-4.0,0.0,0.0,0.0,-2.4153518123667466,0
97,3.212782485875706,244.03146362304688,241.1849365234375,-4.0,0.14285714285714285,244.03561706542968,241.1818878173828,0,4.7859675816127165,-16.602862694149927,-4.0,0.0,0.0,0.0,2.415351812366714,0
98,3.24590395480226,244.02796936035156,241.1883087158203,-4.0,0.14285714285714285,244.0228485107422,241.20486755371093,0,4.7841435023716485,-16.599579874674482,-3.6,0.0,0.0,0.0,7.24605543710021,0
99,3.2790254237288137,244.0269317626953,241.189697265625,-4.0,0.14285714285714285,244.00438537597657,241.2433288574219,0,4.78150591169085,-16.594085402715777,-3.2,0.0,0.0,0.0,9.661407249466924,0
100,3.312146892655367,243.98883056640625,241.2828826904297,-2.0,0.14285714285714285,243.98310241699218,241.28951416015624,0,4.778465488978789,-16.587487502325153,-2.8,0.0,0.0,0.0,12.076759061833672,0
101,3.345268361581921,243.9467315673828,241.37081909179688,-2.0,0.14285714285714285,243.96079711914064,241.33856506347655,0,4.7752790178571445,-16.580480230422253,-2.4,0.0,0.0,0.0,9.661407249466958,0
102,3.3783898305084747,243.925048828125,241.41586303710938,-2.0,0.14285714285714285,243.9384338378906,241.38784484863282,0,4.7720842633928555,-16.573440261114214,-2.0,0.0,0.0,0.0,7.24605543710021,0
