frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
495,4.097604399999909,159.9305085174277,198.30153004948184,35.19665460960185,43.64114468470304,-4.5811529084758735,0.2200746745313228,0.0,-0.0,-2.6844726009895172,,,,
496,4.101310499999272,159.93393251876122,198.2971346791185,35.197408145580916,43.64017737500089,-4.435200308257675,0.2200746745313228,0.0007535359790651341,0.0009673097021547505,-3.5645069378305787,,,,
497,4.114452899999378,159.93690567607703,198.29244239170345,35.19806246220953,43.63914472137521,-4.406009788214035,0.2200746745313228,0.0014078526076772846,0.001999963327833143,-4.444307750511291,,,,
498,4.118525299999419,159.93942279963449,198.28811075051374,35.19861641735719,43.6381914368502,-4.400171684205308,0.2200746745313228,0.0019618077553360536,0.0029532478528437878,-4.435864723930385,0.10731191681540389,0.10561816008123957,0.1505690646498892,-63.689156720191086
499,4.12980829999924,159.94150548018206,198.28430414636867,35.199074762600844,43.6373536996819,-4.399004063403562,0.2200746745313228,0.0024201529989937853,0.0037909850211406138,-4.492566011192327,0.09583852797300019,0.02519474335208953,0.09909489662242552,-17.242092960107033
500,4.133357299999261,159.94322777995762,198.2862364064652,35.1994537971634,43.63777894119376,-4.538937775571338,0.2200746745313228,0.002799187561549843,0.0033657435092848687,-4.531939715910341,0.10728365383585961,-0.031794226594385515,0.11189573372165573,-4.524099616771563
501,4.146050899999864,159.95164633097573,198.29437556890144,35.20130650703874,43.639570164717874,-4.718706744567393,0.2200746745313228,0.004651897436886543,0.0015745199851693314,-4.598204349432069,0.08083271130511785,-0.10627810679413993,0.13352514070647198,-4.980584204585799
502,4.150002599999425,159.95356786326153,198.29808119691285,35.20172938763113,43.64038567959641,-4.602878311804104,0.2200746745313228,0.005074778029282356,0.0007590051066301839,-4.611457276136415,0.14008281698889294,-0.0843230200251018,0.1635040284570915,-4.0026901510330815
503,4.162673199999517,159.95378503222162,198.30604572037078,35.201777181019345,43.64213846950422,-4.731494851813946,0.2200746745313228,0.005122571417494726,-0.0009937848011745132,-4.614107861477283,0.11919546470186816,-0.0609364027830234,0.1338686071849153,-1.2815409550698214
504,4.166573900000003,159.95975591992064,198.3027840131005,35.203091222186366,43.6414206503383,-4.465268696925289,0.2200746745313228,0.006436612584515444,-0.00027596563525378315,-4.614637978545456,0.07485481252150027,-0.10930851047877789,0.13248242683736605,3.2171965551494246
505,4.177693999999974,159.95987535082978,198.3029298899939,35.20311750590483,43.641452754148126,-4.552190702275683,0.2200746745313228,0.006462896302977583,-0.0003080694450829924,-4.586710554693466,0.047496908851584294,-0.05531385811019345,0.07290801910277304,3.6490718542016145
506,4.181397699999252,159.9586005820922,198.3093750506235,35.2028369615898,43.64287117077599,-4.721357329908262,0.2200746745313228,0.006182351987952472,-0.0017264860729468978,-4.522735177344944,-0.05372939587843105,0.035933978189127046,0.06463821447068152,5.081635630348533
507,4.194156399999883,159.9568742666168,198.3056877262789,35.20245704327341,43.642059684070965,-4.463241192544153,0.2200746745313228,0.005802433671561857,-0.0009149993679216095,-4.537973549140864,-0.13011815824924766,0.000492449328009275,0.13011909011562028,6.168065211189054
508,4.197749599999952,159.94867214941786,198.30049724895252,35.20065196500039,43.6409173914627,-4.411617965071331,0.2200746745313228,0.003997355398539071,0.00022729324034287401,-4.512987776234423,-0.2131564612131329,0.04538573705377602,0.21793471977824078,3.355082732313534
509,4.209717899999305,159.94622107690526,198.3001266010565,35.20011254601493,43.64083582124761,-4.541460555904892,0.2200746745313228,0.003457936413077789,0.00030886345543024163,-4.44960072907501,-0.2484943837887145,0.11270317996569905,0.27285795855886935,-0.7221056077057568
510,4.213674499999797,159.93879907415794,198.29614294787154,35.19847915117594,43.63995912006949,-4.427261837743479,0.2200746745313228,0.0018245415740878457,0.0011855646335519054,-4.4953132122212525,-0.2573723770377378,0.010222357902376827,0.2575753036747501,0.6913581572434795
511,4.225618299999951,159.92509893846136,198.29866037075695,35.19546409827148,43.64051314109165,-4.404422094111196,0.2200746745313228,-0.00119051133037118,0.000631543611390839,-4.532489156116126,-0.15355959069420225,-0.05012698267228536,0.1615340901667463,-0.9340324996065258
