frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
65,0.0,379.6973267569088,644.030134914938,46.721063776385705,79.24673387690004,269.60720021581835,0.12304817675552832,0.0,-0.0,69.11873660241217,22.352399370385704,0.0037862970843437808,-0.004015210034839302,0.005518872822849286
66,0.09503896597605017,379.6949604350592,644.0337521636025,46.720772604796494,79.24717897275308,269.5856797209782,0.12304817675552832,0.00036285591653848853,-0.00038887889706478416,71.7742668019963,37.285755311633565,0.004946562310714685,-0.005028274936211274,0.007053511716011642
67,0.19007793195210035,379.69262213646863,644.0372445112558,46.720484881418216,79.24760869976441,269.57269787155207,0.12304817675552832,0.0007196915195483331,-0.0007632028197755754,73.36743444890251,27.98751917653753,0.00542196701558389,-0.005313771915970173,0.007591699302068872
68,0.28511689792815054,379.68802137222804,644.0435710516883,46.71991876576673,79.24838716902981,269.5664281697074,0.12304817675552832,0.0014103485014392754,-0.0014336461517424277,79.7495354937732,22.405860704582942,0.00554762742497954,-0.005024545069375615,0.007484799476310098
69,0.3801558639042007,379.68362288356855,644.0491695078508,46.7193775397567,79.24907604885324,269.5656758054861,0.12304817675552832,0.0020611925548693747,-0.002020061553305521,79.75835613350418,16.81946439618047,0.0055746533540216425,-0.004285713097574298,0.007031649648000434
70,0.4751948298802509,379.6795281432286,644.0529103993222,46.71887368942358,79.24953635872824,269.6050536614279,0.12304817675552832,0.002636203870452167,-0.0023876378394675985,79.76588576824706,13.467030573263298,0.005397453200981455,-0.0033621029478429184,0.006358949385604433
71,0.5702337958563011,379.6765720742675,644.0537340452498,46.718509950527555,79.24963770685792,269.60977900414093,0.12304817675552832,0.0030119023687441727,-0.0024254276033821654,79.76678932441622,0.019953164610075295,0.004489182346629071,-0.0019822155029551466,0.004907334963240416
72,0.6652727618323513,379.67429937925533,644.0535950799319,46.71823029954999,79.24962060742892,269.6103460452665,0.12304817675552832,0.0032845333751753314,-0.002360856758115681,79.7668977511565,-0.0038639172593089876,0.0036823791312575057,-0.0009743510956414282,0.003809104372933148
73,0.7603117278084014,379.672245401273,644.0540722820093,46.71797756130417,79.24967932627449,269.5709459505531,0.12304817675552832,0.0035435847429471025,-0.0023755847104551947,79.75901713443565,-0.02360472316681265,0.0030678232849982515,-0.0005917949241044807,0.003124381689258419
74,0.8553506937844516,379.67025276478086,644.0553038965006,46.717732371016865,79.24983087419211,269.56621793918754,0.12304817675552832,0.0038110400797018713,-0.0024830681564424854,79.75652001999947,-0.12994757463161904,0.002930558100461258,-0.0009133338240067769,0.0030695845735626733
75,0.9503896597605018,379.6682444271683,644.0571840732447,46.717485248735336,79.25006222651245,269.5656505778237,0.12304817675552832,0.004094017634469584,-0.0026688557277514233,79.75466892583744,-0.37048309528391743,0.0030204585134201213,-0.0011106711680387658,0.0032181920506403412
76,1.045428625736552,379.6660225832647,644.0591407823733,46.71721185489396,79.25030299600317,269.59729343196,0.12304817675552832,0.0044044884267470516,-0.0028594391145049447,79.7050389087958,-0.9035241439633509,0.0013887898584046105,-0.014727241406969082,0.01479257843413217
77,1.1404675917126021,379.663537847939,644.0598119742896,46.71690611274241,79.25038558494471,269.60109057445635,0.12304817675552832,0.004719839644620361,-0.002888641954864762,79.59084609971956,-1.7404223969435584,-0.0515164043677009,-0.8312785817927979,0.8328733519968218
78,1.2355065576886524,379.6766663583432,644.1110278264168,46.71852155201117,79.25668760216996,269.322795865345,0.12304817675552832,0.004203530503451099,-0.009373893685445257,79.32966713255229,-2.5513738230238507,-0.18801332498183534,-2.8457660213151295,2.8519700661897676
79,1.3305455236647026,380.4141158602346,647.1845459297969,46.80926336866817,79.63487840101598,268.9952538938063,0.12304817675552832,-0.020669288929849983,-0.3975023524145675,78.9294802951641,-2.961451926682776,-0.44593323452484823,-6.48041727841173,6.495742032438718
80,1.4255844896407526,382.2591021514851,654.7620264040929,47.03628556794549,80.56727355777872,268.2597557419873,0.12304817675552832,-0.08524894234549388,-1.3549621561055911,78.54226927604469,-3.595868223106232,-0.8202581742972963,-12.030064495305837,12.057996319194977
81,1.5206234556168028,385.6336414770086,668.4246321788506,47.45151647934099,82.24843228809222,267.596359245019,0.12304817675552832,-0.20750067909123815,-3.082320225282404,78.29777226429724,-2.8845275885207857,-1.2745857535827718,-19.57064692962607,19.61210825197838
82,1.615662421592853,390.7128913760813,689.2962074322712,48.07650891870759,84.81664156904142,267.66503547885935,0.12304817675552832,-0.3850626039484686,-5.7195130932501685,77.88210811116879,-13.3110268862585,-1.7101796046659974,-27.343212956464203,27.396642295412178
83,1.7107013875689032,397.4242548741257,717.7415374702844,48.902329960685556,88.3167875674282,268.1003108066077,0.12304817675552832,-0.6014730298381057,-9.30924413205556,77.95895453584026,-37.83144409204682,-2.0472480414066583,-34.499632619018236,34.560322269768704
84,1.8057403535449534,404.9415361803376,750.1042628471052,49.827317719573344,92.29896191988588,266.9169331281641,0.12304817675552832,-0.8333377952337835,-13.39085578164105,72.60414913841704,-64.0117754244087,-2.053764271235285,-40.20600346770959,40.258423497788364
85,1.9007793195210037,412.7853890574217,784.6913126448393,50.79248951483715,96.55483533684972,268.64398786534457,0.12304817675552832,-1.058090627104408,-17.749009209431122,60.56496263660027,-88.84498898342419,-1.5786636360526256,-43.90025110953563,43.92862650204396
86,1.9958182854970536,419.9453568815625,820.0635839816869,51.67351050122592,100.90732883255065,267.76002578049247,0.12304817675552832,-1.1834388425750269,-22.18800520328544,47.87970753116254,-116.31093272117127,-0.6528202544276571,-45.320320022016844,45.3250215795052
87,2.090857251473104,425.651343632332,855.3056630855342,52.37562176749931,105.24380241135316,266.17606453058113,0.12304817675552832,-1.1352354019206343,-26.580685450946245,35.66342868547778,-109.15688014427856,0.630859178325892,-45.53330144318013,45.53767147778186
88,2.1858962174491543,429.7755341864514,889.7648112548222,52.88309589577607,109.48393776613266,263.3809968402246,0.12304817675552832,-0.9116898395832376,-30.84522589503639,22.688600648189947,-60.42441877197275,2.0432967968529683,-45.06457312937649,45.11087244925498
89,2.2809351834252043,432.54850084329973,923.7839514245513,53.224304387105136,113.66993093880858,264.54250046054585,0.12304817675552832,-0.5335567753108164,-35.028045214819215,20.73336404799764,-14.75411271026359,3.044040743899007,-44.40342512036399,44.50764368589163
90,2.3759741494012543,434.70882389358474,957.5182195447375,53.490128199645646,117.82087112517962,262.476809239711,0.12304817675552832,-0.08712655332900088,-39.163461371271296,31.851591237639603,22.87906565258218,3.1722833532964,-43.81108765178861,43.92578722010917
91,2.4710131153773047,437.6250351318893,991.0341953340543,53.848962675553004,121.94495083823749,262.81541729515743,0.12304817675552832,0.26307358087061417,-43.28828324945727,40.868629451774744,67.32950593650298,2.87807985618498,-39.09447444237691,39.20027137130863
92,2.5660520813533547,442.4526670129475,1024.1068187532333,54.442993976564075,126.01447685048964,263.0602389179854,0.12304817675552832,0.3722172464810001,-47.39948779450669,46.535442396075624,80.8877097614288,1.9731306935080954,-34.610678603133195,34.66687638226216
93,2.661091047329405,444.5880054672129,1040.424359195512,54.7057434801174,128.02232045104662,264.74264024537877,0.12304817675552832,0.4559588280583604,-49.42271802693949,54.683233767607845,71.86314057943274,1.2920786679619516,-32.385136054369276,32.41090101407567
94,2.756130013305455,447.8495698646862,1056.7853156744975,55.107073032597235,130.03550631576235,263.7322921894354,0.12304817675552832,0.40406472892226475,-51.47486074567513,59.170785527482906,64.19176207620042,0.4945029532664888,-28.71305613840146,28.717314045324347
