frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
763,6.3191644,164.0283893,171.5004097,53.43214524,55.86615123,0.253837674,-8.746162326,0.325749375,0.01243344,-0.005076879,-8.746161863,-0.297120389,-0.040736444,0.299899956,-0.003776676
764,6.3322864,164.0175572,171.5018534,53.4286167,55.8666215,0.253837603,-8.746162397,0.325749375,0.008904902,-0.005547144,-8.746162304,-0.344830148,-0.042013657,0.347380164,-0.000327855
765,6.3356913,164.005465,171.5034159,53.42467769,55.86713049,0.253837589,-8.746162411,0.325749375,0.004965885,-0.006056141,-8.746162393,-0.196007519,-0.011083869,0.196320655,-0.000154592
766,6.3481147,164.0069853,171.5028338,53.42517291,55.86694087,0.253837586,-8.746162414,0.325749375,0.005461109,-0.005866518,-8.74616241,-0.223705775,-0.015918367,0.224271416,0.527770279
767,6.3513088,164.0115081,171.5017499,53.42664622,55.86658778,0.253837586,-8.746162414,0.325749375,0.006934417,-0.005513424,-8.746162414,0.141798904,0.047140894,0.149429559,0.9505697
768,6.3643683,164.0037353,171.5025546,53.42411423,55.86684993,0.253837585,-8.746162415,0.325749375,0.004402433,-0.005775574,-8.711699524,0.393265368,0.103616161,0.40668656,0.972312885
769,6.3676288,164.0193359,171.4997575,53.42919612,55.86593875,0.253837585,-8.746162415,0.325749375,0.009484317,-0.0048644,-8.704806946,0.458206598,0.128798347,0.475964601,3.060031775
770,6.3803118,164.0232475,171.4945835,53.43047032,55.86425335,0.426152039,-8.573847961,0.325749375,0.010758516,-0.003178995,-8.70342843,0.382776302,0.108967076,0.397984323,3.980679347
771,6.3836397,164.026972,171.4931413,53.43168356,55.86378353,0.288300476,-8.711699524,0.325749375,0.011971763,-0.002709181,-8.668689836,0.197832419,-0.01053901,0.19811294,2.048637328
772,6.3962435,164.0302263,171.4927006,53.43274364,55.86363998,0.260730164,-8.739269836,0.325749375,0.013031839,-0.002565633,-8.610671561,-0.123123379,-0.104175247,0.161281891,1.553837398
773,6.3994992,164.0190464,171.4988732,53.42910181,55.86565072,0.427530554,-8.572469446,0.325749375,0.009390013,-0.004576366,-8.633530797,-0.180497712,-0.139142743,0.227903767,1.521420688
774,6.4121975,164.0172471,171.50623,53.42851569,55.86804718,0.543928962,-8.456071038,0.325749375,0.008803885,-0.006972825,-8.638102644,-0.219742759,-0.148029169,0.264951911,-2.31511244
775,6.4293226,164.0074475,171.5084354,53.42532345,55.86876558,0.311855861,-8.688144139,0.325749375,0.005611653,-0.007691233,-8.639017013,-0.284258981,-0.15053014,0.321655858,-3.663336569
776,6.4332848,164.0094951,171.5072587,53.42599046,55.86838227,0.265441241,-8.734558759,0.325749375,0.006278663,-0.007307921,-8.673662778,0.009727764,0.010302563,0.01416941,-2.574912305
777,6.4442942,164.0014354,171.5072964,53.42336501,55.86839455,0.256158316,-8.743841684,0.325749375,0.003653213,-0.007320202,-8.697199597,-0.025891299,0.066200108,0.071083146,-2.516377203
778,6.4472751,164.0046504,171.5055892,53.4244123,55.86783844,0.254301732,-8.745698268,0.325749375,0.004700504,-0.006764087,-8.70190696,0.08480407,0.116421045,0.144033295,-2.517114787
779,6.4612517,163.9950286,171.5016948,53.42127801,55.86656985,0.426244868,-8.573755132,0.325749375,0.001566205,-0.005495502,-8.702848433,0.087372393,0.105537792,0.137011535,-0.768946786
780,6.4645504,163.9987457,171.4995768,53.42248886,55.86587992,0.288319042,-8.711680958,0.325749375,0.002777059,-0.004805566,-8.703036728,0.550461352,0.174161278,0.577355914,-0.341870591
781,6.4762001,164.0052254,171.4980632,53.42459961,55.86538683,0.260733877,-8.739266123,0.325749375,0.004887807,-0.004312482,-8.703074387,0.517497448,0.142999716,0.536891541,-0.02605853
782,6.4792093,164.024412,171.4949038,53.43084963,55.86435768,0.255216844,-8.744783156,0.325749375,0.01113783,-0.00328333,-8.703081918,0.614471607,0.043414113,0.616003361,-0.012606105
783,6.4923037,164.0319094,171.4936677,53.43329192,55.86395501,0.254113437,-8.745886563,0.325749375,0.013580121,-0.002880653,-8.703083425,0.553605844,0.000750422,0.553606352,-0.001190745
784,6.4953617,164.034356,171.4974899,53.43408889,55.86520011,0.426207209,-8.573792791,0.325749375,0.014377089,-0.004125758,-8.703083726,0.563484499,0.006774442,0.56352522,-0.00054504
785,6.5083411,164.0368559,171.4976559,53.43490324,55.86525416,0.28831151,-8.71168849,0.325749375,0.015191436,-0.004179809,-8.703083786,0.218957261,-0.048226122,0.224205355,-0.526404432
786,6.5112935,164.0389457,171.4969993,53.43558399,55.86504027,0.26073237,-8.73926763,0.325749375,0.015872194,-0.003965919,-8.703083798,-0.032189349,-0.076398156,0.082902548,-0.983025031
787,6.5243883,164.0531896,171.494306,53.44022394,55.86416293,0.255216542,-8.744783458,0.325749375,0.020512143,-0.00308858,-8.737546691,-0.094181929,0.005837606,0.094362669,-0.463080526
788,6.5274071,164.0432809,171.4953264,53.43699619,55.86449533,0.254113377,-8.745886623,0.325749375,0.017284385,-0.003420975,-8.74443927,-0.357814763,-0.024108496,0.358626023,-0.063062974
789,6.5401337,164.0413531,171.4951695,53.43636819,55.86444422,0.253892744,-8.746107256,0.325749375,0.016656385,-0.003369869,-8.711354895,-0.418728013,-0.060299063,0.423047427,-0.04274318
790,6.543442,164.028603,171.4967324,53.43221487,55.86495335,0.253848617,-8.746151383,0.325749375,0.01250307,-0.003878999,-8.70473802,-0.468317503,-0.074976356,0.474281285,0.499292879
791,6.556468,164.0256444,171.5010714,53.4312511,55.86636676,0.426154245,-8.573845755,0.325749375,0.011539299,-0.00529241,-8.703414645,-0.244361968,-0.048048735,0.249041065,0.956790683
792,6.5598448,164.0267473,171.5011376,53.43161035,55.86638833,0.288300917,-8.711699083,0.325749375,0.011898549,-0.005313978,-8.70314997,-0.437693841,-0.065284735,0.442535868,-1.57166345
793,6.5722389,164.0286709,171.5002043,53.43223698,55.86608431,0.260730252,-8.739269748,0.325749375,0.01252518,-0.005009954,-8.703097035,-0.185580851,-0.03038756,0.18805227,-2.08184196
794,6.5756695,164.017971,171.5010696,53.42875147,55.86636618,0.255216119,-8.744783881,0.325749375,0.009039674,-0.005291827,-8.737549339,-0.369249822,-0.0257586,0.370147182,-2.186618383
795,6.5881792,164.0181684,171.5002788,53.4288158,55.86610859,0.254113292,-8.745886708,0.325749375,0.009104002,-0.00503424,-8.744439799,-0.382830518,-0.020258777,0.383366174,-2.206611122
796,6.5914426,164.0082271,171.501134,53.42557742,55.86638716,0.253892727,-8.746107273,0.325749375,0.005865622,-0.00531281,-8.745817892,-0.328808979,-0.006979971,0.328883056,-2.210152116
797,6.6042126,164.0097358,171.5003064,53.42606887,55.86611757,0.253848614,-8.746151386,0.325749375,0.006357066,-0.005043214,-8.74609351,-0.101824813,0.015506509,0.102998759,0.661883052
798,6.6083159,164.013775,171.4991611,53.42738466,55.86574448,0.253839791,-8.746160209,0.325749375,0.007672857,-0.004670126,-8.746148634,-0.017990153,0.03216384,0.036853199,1.433759267
799,6.620142,164.0180922,171.4980622,53.42879097,55.86538653,0.253838027,-8.746161973,0.325749375,0.00907917,-0.004312173,-8.695089102,0.126973577,0.012337681,0.127571578,2.312939868
