frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
401,3.314678599999752,231.0000102519989,391.49993896484375,51.65416895912753,87.54373635186089,-2.14869563917163e-61,0.2236111111111111,0.0,-0.0,-5.3287651851456425e-62,,,,
402,3.3263507000010577,231.00002545118332,391.49996185302734,51.65417235783404,87.54374146991306,-4.29739127834326e-62,0.2236111111111111,3.3987065108931347e-06,-5.118052172292664e-06,-5.363144315372389e-62,,,,
403,3.3419990000002144,231.00002925097942,391.49999046325684,51.654173207510674,87.54374786747826,-8.594782556686521e-63,0.2236111111111111,4.248383142169132e-06,-1.151561737344764e-05,-5.3700201414177375e-62,,,,
404,3.3457937000002858,231.00003020092845,391.5000205039978,51.65417341992983,87.54375458492173,-1.7189565113373044e-63,0.2236111111111111,4.460802301764488e-06,-1.8233060842476334e-05,-1.0740040282835477e-62,8.164585508251596e-05,-0.0006968449995468336,0.0007016117152995534,2.456553805716285e-60
405,3.36021989999972,231.0000304384157,391.50005090236664,51.65417347303462,87.54376138233475,-3.437913022674609e-64,0.2236111111111111,4.513907086334257e-06,-2.5030473864262603e-05,-2.1480080565670957e-63,2.3475053683637225e-05,-0.0006175468061555172,0.0006179928283874576,2.4692391648243412e-60
406,3.36451660000057,231.00003049778752,391.50005850195885,51.65417348631082,87.54376308168801,-6.875826045349218e-65,0.2236111111111111,4.5271832860294126e-06,-2.6729827126814598e-05,-4.2960161131341916e-64,1.2652942526777835e-05,-0.0005405870703525236,0.0005407351270140589,2.4732290426456795e-60
407,3.3746329999994487,231.00003051263047,391.5000604018569,51.65417348962987,87.54376350652633,-1.3751652090698437e-65,0.2236111111111111,4.530502337729558e-06,-2.715466544600531e-05,-8.592032226268382e-65,1.461062547165343e-06,-0.00018701601622585047,0.00018702172341403096,2.092545210895992e-61
408,3.379051800000525,231.0000305163412,391.5000608768314,51.65417349045963,87.5437636127359,-2.7503304181396876e-66,0.2236111111111111,4.531332095325524e-06,-2.7260875015144848e-05,-1.718406445253677e-65,7.274867377140208e-07,-9.311828908636835e-05,9.31211307884844e-05,9.027801400759288e-62
409,3.390293300000849,231.0000305172689,391.50006099557504,51.65417349066707,87.5437636392883,-5.500660836279376e-67,0.2236111111111111,4.5315395382772294e-06,-2.728742741453516e-05,-3.436812890507354e-66,1.0972216496513586e-07,-1.4044447214319045e-05,1.4044875809678013e-05,1.029954466847267e-62
410,3.3942058000011457,231.00003051750082,391.50006102526095,51.65417349071893,87.5437636459264,-1.1001321672558751e-67,0.2236111111111111,4.5315914007915126e-06,-2.729406551793545e-05,-6.873625781014707e-67,4.4276470808282424e-08,-5.667412538905944e-06,5.667585490490245e-06,3.5108304034638035e-63
