frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
408,3.381134799999927,218.4529157877006,434.8523820794354,48.392511195411096,96.33013453837847,-9.923396221710165,0.22152375957499446,0.0,-0.0,-5.918911442671622,,,,
409,3.385772599998745,218.45735278725718,434.8523167112651,48.39349409623411,96.33012005777563,-10.084416793170158,0.22152375957499446,0.0009829008230113345,1.448060284303665e-05,-7.816353378579483,,,,
410,3.398344100000031,218.46117428690218,434.849851333578,48.39434064920268,96.32957391804162,-9.586744198477781,0.22152375957499446,0.0018294537915863884,0.0005606203368557772,-9.81578927552668,,,,
411,3.4031916999992973,218.4644528124482,434.847106388082,48.395066920507496,96.32896584739551,-9.487209679539307,0.22152375957499446,0.0025557250963998968,0.001168690982964904,-9.850944720339712,-0.04444629130693538,-0.025527203583477726,0.05125535029373302,-119.9870158211638
412,3.413212299999941,218.46762992674485,434.8485945291494,48.39577072681109,96.32929550599954,-9.997179484735987,0.22152375957499446,0.0032595313999905784,0.0008390323789342347,-9.857975809302317,-0.08616902909144608,-0.03637675196139206,0.09353271971787798,-40.37171571265243
413,3.4177220999990823,218.45294034911785,434.8540248529905,48.39251663634859,96.33049845175253,-10.099173445775323,0.22152375957499446,5.440937492551257e-06,-0.000363913374059166,-9.965357368891715,-0.07369296385291492,-0.0581878257601808,0.09389609144221173,-10.386588255417378
414,3.429257300000245,218.45311316955485,434.8566870604156,48.392554920181524,96.33108819395011,-10.11957223798319,0.22152375957499446,4.3724770428354987e-05,-0.0009536555716351813,-10.09280902260647,-0.1672838219002309,-0.1042658492692229,0.1971173366129435,-9.777669190048831
415,3.43521359999977,218.45660104629496,434.8584512450844,48.39332756774993,96.33147900277052,-10.123651996424764,0.22152375957499446,0.0008163723388321387,-0.0013444643920479393,-10.14712747834942,-0.16565482028331222,-0.12227084305990653,0.20589239555087205,-9.987839321077557
416,3.4446470999992016,218.44305345981593,434.86292061156405,48.39032645545993,96.33246907363602,-10.124467948113079,0.22152375957499446,-0.002184739951168524,-0.002334535257546122,-10.18681929449801,-0.0029725468984952153,-0.075555962208641,0.0756144130463058,-5.252513205817988
417,3.449176799998895,218.4446561872196,434.8654341323832,48.39068149765996,96.33302587821764,-10.268771763450742,0.22152375957499446,-0.0018296977511340629,-0.0028913398391665623,-10.194757657727727,0.024266542224583226,0.038581742673371694,0.045578678559736144,-3.0558037957814697
