frame,t_s,x_px_filt,y_px_filt,mm_per_px,x_mm,y_mm,angle_deg_raw,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
1702,14.12185959999988,186.86273033916538,347.94058967356466,0.2255777601795815,-0.02798635503121134,0.002834262581490229,-8.61667626765759,-8.679635361340237,7.063613483441193,-1.3342464463283563,0.24723929131908493,1.356960149271824
1703,14.125801299999694,186.82754324152964,347.9468234437818,0.2255777601795815,-0.035923781703102224,0.004240462504546003,-8.616876513297143,-8.682195382814923,2.694209016462597,-1.485380038949407,0.30913768262494623,1.5172079511154901
1704,14.137759400000505,186.7983050303531,347.95471733555485,0.2255777601795815,-0.042519271891962244,0.006021148929810897,-8.76596563469068,-8.726302357812987,-3.597511677783298,-1.0052465349605693,0.2338279117485275,1.0320833727770775
1705,14.141701600000488,186.77390487086953,347.96210157509967,0.2255777601795815,-0.04802340521629202,0.007686869146960793,-8.795783458969385,-8.771826145390724,-3.2445412443195565,-1.0495147150313218,0.2693040296793635,1.0835154809548502
1706,14.153752299999724,186.75396663519786,347.96843371897023,0.2255777601795815,-0.05252102776104087,0.009115259978417866,-8.836209914450128,-8.817633295484397,-2.5846745381162775,-0.6932551886090504,0.21373944338792744,0.7254566190980348
1707,14.157723100000112,186.7378973289655,347.97371090776994,0.2255777601795815,-0.05614590586857808,0.010305676407901136,-8.844295205546278,-8.803877489175004,0.959355534252839,-0.72069822900514,0.1958016712953259,0.7468227579373757
1708,14.170010900000308,186.72523742428237,347.97801024647373,0.2255777601795815,-0.059001698811083025,0.01127551160295506,-8.845912263765507,-8.771316513460002,3.7628510400109056,-0.4728402956238312,0.11096557650403634,0.48568642593190225
1709,14.1735819000005,186.71433395323857,347.97894775204816,0.2255777601795815,-0.06146127938732722,0.011486992010590214,-8.697186603143727,-8.721209347613875,5.938602749290784,-0.4759591002396917,0.0815389897595868,0.4828930233001828
1710,14.186012400000436,186.7056869123819,347.97885711623474,0.2255777601795815,-0.06341185949595354,0.011466546586806512,-8.63297858039437,-8.690510180069651,4.954508929391947,-0.29776031031149397,0.016571909832646153,0.29822111023919573
1711,14.189801499999705,186.69915579791967,347.97837669360945,0.2255777601795815,-0.06488513366782081,0.011358173927054621,-8.585674085219498,-8.663692612185807,0.8350486987293089,-0.23918716005411947,-0.019541390243849804,0.23998409002977134
1712,14.20209900000009,186.69796247242917,347.97701147076566,0.2255777601795815,-0.06515432135913402,0.011050210015806992,-8.69079936782515,-8.681600582984036,-3.777210677559013,-0.08268435893958671,-0.03938353379356978,0.0915847473508535
1713,14.205640199999834,186.69891154706235,347.9754158925938,0.2255777601795815,-0.06494023122913722,0.010690283065604435,-8.71182442434628,-8.745156054096809,-9.410956919813199,0.06496109114416812,-0.07386634933794486,0.09836758067146018
1714,14.21775450000041,186.70394617900192,347.97326834082423,0.2255777601795815,-0.06380453023288139,0.01020584314755886,-8.786726457134879,-8.854543417850612,-12.834818508525066,0.1932246061701664,-0.08117477934986869,0.209583141574211
1715,14.22147589999986,186.71353613581493,347.97039685815537,0.2255777601795815,-0.06164124925478223,0.00955810051872167,-8.950755935958226,-8.950179923804498,-18.767328266357456,0.37654070890473273,-0.12046998802087691,0.39534279236661046
1716,14.233694499999729,186.72721292189323,347.9668683185427,0.2255777601795815,-0.058556070484785734,0.008762140456192979,-9.132610903988521,-9.072876072651527,-15.862544910756473,0.4301628827768121,-0.11479445389707146,0.4452166577795402
1717,14.237124000000222,186.74081507129364,347.9635005269013,0.2255777601795815,-0.05548772808941262,0.008002441560978783,-9.16898189759458,-9.179597919608431,-12.815145894168904,0.6441064143028358,-0.1568868701719163,0.6629378273853409
1718,14.24994919999972,186.7594957600109,347.95933521473313,0.2255777601795815,-0.05127378016995934,0.007062839771628038,-9.325305168581417,-9.22350527728106,-6.784489605654525,0.5792188448977252,-0.13251366090647937,0.5941837599695001
1719,14.253393900000448,186.77726255084258,347.9555106835661,0.2255777601795815,-0.04726598728857163,0.006200110597233169,-9.320335691919409,-9.202122686315587,-0.5710288710447415,0.6441438252185163,-0.14109981669983415,0.6594167315437707
1720,14.266271100000267,186.79192611134346,347.9525312353446,0.2255777601795815,-0.043958214154525735,0.005528013340860423,-9.170292724321381,-9.144764869294368,6.91395994047527,0.4989942642638268,-0.10233348793972619,0.509379444542188
1721,14.27075909999985,186.80340831616596,347.9503810388166,0.2255777601795815,-0.04136808410874313,0.005042976824123568,-9.025697949161152,-9.050402192608875,8.022103809564019,0.48319648585499575,-0.09451632181819625,0.49235371333286193
1722,14.282113000000209,186.811911649354,347.94898747161824,0.2255777601795815,-0.03944992125412637,0.004728619056857076,-8.88219281248848,-8.978802606490527,6.442828034786738,0.26227816053325925,-0.036321278388591935,0.26478117145388513
1723,14.285621099999844,186.81579300633263,347.9484559743499,0.2255777601795815,-0.038574373440427724,0.00460872509351999,-8.853491785153945,-8.971375267391858,3.387921651264898,0.2504173010227463,0.0015922856168334276,0.2504223632685434
1724,14.298310199999833,186.81910480675893,347.9507355145836,0.2255777601795815,-0.03782730491810049,0.0051229386736775075,-8.962337761327664,-8.992807035900247,-1.1232237795824287,0.1354297587914256,0.03383486186011016,0.13959232587573164
1725,14.302305299999716,186.8226038078909,347.9531684977865,0.2255777601795815,-0.03703800807988153,0.005671765575150493,-9.133156028828035,-9.036035284133174,-1.8783016966750605,0.09104346936783621,0.047980805620396805,0.10291292932627286
1726,14.313923400000022,186.8227163816602,347.9559053446615,0.2255777601795815,-0.037012613941151025,0.006289137363166473,-9.132856791703109,-9.053813013857887,4.125818096179371,-0.06342038635066224,0.10045937387817476,0.11880332994012485
1727,14.32974439999998,186.81900001826665,347.9589241511068,0.2255777601795815,-0.037850942871481566,0.006970112959515499,-9.098334053653122,-9.013773589099703,6.361864984387405,-0.11991459527401387,0.09677222708900471,0.1540920961486878
1728,14.333205199999613,186.81098016814087,347.9624254347494,0.2255777601795815,-0.03966004269983025,0.0077599246813552045,-8.9423804337775,-8.902551104538691,14.107436293787226,-0.33493016841489265,0.08334680361334393,0.3451447629430145
1729,14.345697400000065,186.79859770316804,347.9636486560506,0.2255777601795815,-0.04245325141390349,0.008035856202694073,-8.76214063753675,-8.783984586142115,15.709279434306115,-0.38860347296652725,0.07660646071037029,0.39608232606898275
1730,14.349751599999763,186.78282661085063,347.9649111874502,0.2255777601795815,-0.046010859094449776,0.008320655207963512,-8.577043606022976,-8.670841839103424,17.379476019420146,-0.5180928464408554,0.07740992863630859,0.5238439601490755
1731,14.362446099999945,186.76784715564233,347.9660050185422,0.2255777601795815,-0.04938989104904962,0.008567399175716393,-8.54002419972022,-8.588593660789437,11.089097688264712,-0.4512232848439835,0.03408522283834718,0.45250884543988135
1732,14.36669720000009,186.75464718319768,347.96689187963557,0.2255777601795815,-0.05236751126754663,0.008767455314747683,-8.532620318459669,-8.542334210673513,9.296963754381705,-0.5281805655260493,0.03641003558621695,0.5294340379035021
1733,14.380185799999708,186.74338210219594,347.96758509149083,0.2255777601795815,-0.05490866300816036,0.008923828492388082,-8.531139542207558,-8.533082320650328,3.2070633316034067,-0.38263941247520955,0.023813143935311337,0.3833796888248743
1734,14.383673299999828,186.73397632388884,347.96810629484537,0.2255777601795815,-0.05703039741142122,0.009041400377702768,-8.530843386957137,-8.531231942645691,-0.2463610799201142,-0.41316350953827985,0.023256438565678588,0.41381752929128973
1735,14.395254799999748,186.7262850660796,347.9684792104301,0.2255777601795815,-0.058765374120990505,0.009125521840036677,-8.530784155907053,-8.560671681497888,-2.9877226744912315,-0.28527453696494454,0.02286604008752525,0.28618947784614274
1736,14.398563800000376,186.72014167057264,347.968723501338,0.2255777601795815,-0.06015118751934952,0.009180628435876378,-8.530772309697035,-8.596369443721454,-4.855604578746231,-0.2705421851523633,0.050277482836240825,0.27517430698988615
1737,14.411643000000367,186.7166053944498,347.97133889535405,0.2255777601795815,-0.06094889276651723,0.009770603160006533,-8.679819012720657,-8.633318810619292,-5.752141946371244,-0.1539949707639448,0.05379168746705335,0.16311957779844014
1738,14.415941799999928,186.7144189877726,347.97417169893623,0.2255777601795815,-0.061442097487600975,0.010409620647103409,-8.709628353325382,-8.670518498451983,-4.535343857447052,-0.13051627487481468,0.07662146173271112,0.15134512349347598
1739,14.42711109999982,186.71314911950174,347.9767109545192,0.2255777601795815,-0.061728551527866354,0.010982420234034174,-8.715590221446327,-8.714660828596648,-1.950448920062204,-0.0367129967139206,0.0781755498568226,0.08636701177609944
1740,14.431088700000146,186.71257759359614,347.97885181089543,0.2255777601795815,-0.06185747506153597,0.011465349820250154,-8.716782595070516,-8.700572058297457,0.04571568820148712,0.0007848347954787615,0.0509461301002508,0.05095217500605715
1741,14.443134699999971,186.71525911397518,347.98015606795826,0.2255777601795815,-0.06125258370055577,0.011759561207181118,-8.751483960420353,-8.674837067909491,2.0918230835631713,0.02900064351389007,0.01582279662486142,0.03303631664171204
1742,14.447056599999996,186.71745842473405,347.9785732577122,0.2255777601795815,-0.060756468105631366,0.011402514417081703,-8.609375161224696,-8.646772833503775,3.801606487815745,0.04623612429329867,-0.00700001699204106,0.0467630134567291
1743,14.46514759999991,186.71957151536319,347.97641058737725,0.2255777601795815,-0.06027980185445405,0.010914664086919164,-8.580953401385564,-8.618242750294504,2.436778132007163,0.06580036002576606,-0.04419413846055597,0.07926417383529097
1744,14.472873800000343,186.72164474041307,347.9742585916685,0.2255777601795815,-0.05981212839135306,0.010429221715024741,-8.575269049417738,-8.582726919199526,0.28810624961346143,0.07366709959626291,-0.06572055464427615,0.09872199788130813
1745,14.47979209999994,186.72365077860914,347.9722786371749,0.2255777601795815,-0.05935961078824849,0.009982588015099528,-8.574132179024172,-8.605433567433657,-2.345040707514307,0.07595673771944474,-0.059304459468953866,0.0963662021555551
1746,14.484583999999812,186.72555304499411,347.97051106554375,0.2255777601795815,-0.05893050179786116,0.009583863165588033,-8.573904804945458,-8.646677289658607,-5.460624620807361,0.14728485728751597,-0.07773557752357425,0.16654023297428033
1747,14.4932103000001,186.73082826368992,347.9682564284953,0.2255777601795815,-0.05774052978000508,0.009075267190180335,-8.722908402395342,-8.698521004806722,-8.14035949770484,0.19532632839516703,-0.08071655094470988,0.2113469568286863
1748,14.498074500000255,186.7390867656295,347.9656877643504,0.2255777601795815,-0.05587759541003284,0.008495833685716365,-8.78717201251032,-8.766624122836344,-7.926024277016653,0.2954059746048109,-0.09340490814739591,0.30982118503782413
1749,14.506181300000208,186.74989467724717,347.9628941090563,0.2255777601795815,-0.053439570915101965,0.007865647181769393,-8.834487625158314,-8.83797912144227,-6.056304616307926,0.3110418581113191,-0.08406135523158377,0.32220078978908867
1750,14.511784600000285,186.76394919421415,347.95971461613124,0.2255777601795815,-0.05026918445728486,0.00714842428922189,-8.914647769172287,-8.850364867257204,-4.044588728194941,0.32881988239325183,-0.08212159695336527,0.33891956530020945
1751,14.52957409999999,186.77717656857308,347.95683691819295,0.2255777601795815,-0.04728538297633976,0.006499279633829417,-8.930679797975083,-8.83717160626394,0.49888280205194846,0.27045692902262497,-0.06297032571463655,0.2776908575681897
1752,14.537501300000258,186.78514802397916,347.95510583599355,0.2255777601795815,-0.04548719992046514,0.006108785988602299,-8.784837131470017,-8.80507738765904,3.867011366862735,0.2032997133392794,-0.04709389200716645,0.208683032631347
1753,14.544861299999866,186.7881227909069,347.95434347559996,0.2255777601795815,-0.04481615865985025,0.005936814438565739,-8.721205707544005,-8.74092416893806,6.453680114343778,0.027598301028242334,-0.011816745450334936,0.030021687039263688
1754,14.55449680000038,186.78662572946502,347.95441381079456,0.2255777601795815,-0.04515386242676109,0.005952680494227025,-8.674016532133802,-8.663466572068861,6.938221274844722,-0.04338600767480965,0.0016567888949413161,0.04341763019098397
1755,14.559188500000346,186.78012200853814,347.9554201641244,0.2255777601795815,-0.04662095722627802,0.0061796914243220724,-8.593881675567385,-8.613157914023148,7.209437490947583,-0.17335894041781538,0.02588517068962966,0.1752808155059159
1756,14.571192999999766,186.77016020184155,347.9570633540194,0.2255777601795815,-0.04886811926823777,0.006550358520384042,-8.543391813629103,-8.575171621867131,5.7326445819686445,-0.2346118354039445,0.03806456613499991,0.23767966784446107
1757,14.576490100000228,186.76022651286274,347.9587513121377,0.2255777601795815,-0.05110893857839716,0.006931124331983046,-8.533293841241447,-8.546542381014051,4.252833475656713,-0.3181752748050683,0.054018659028112204,0.32272824639389125
1758,14.585959799999728,186.7511970701102,347.96032686612034,0.2255777601795815,-0.05314578005018377,0.007286534270433825,-8.531274246763914,-8.533923954718436,2.1166600071214874,-0.28120495422431196,0.049067676272309096,0.28545378458703524
1759,14.589904800000111,186.74327717280102,347.9617507228778,0.2255777601795815,-0.054932332746043915,0.007607724688600327,-8.530870327868408,-8.531400269459311,1.4897108760959763,-0.31966215550064486,0.0572821579876007,0.32475396730915373
1760,14.60191130000021,186.73647236937214,347.9630084815007,0.2255777601795815,-0.05646734506199253,0.007891447061600339,-8.530789544089306,-8.530895532407488,0.4090886039649133,-0.2519321902786522,0.04618073879142182,0.2561298286688229
1761,14.605322600000363,186.730733692929,347.96409654176193,0.2255777601795815,-0.057761862840432325,0.008136889258267808,-8.530773387333486,-8.530794584997121,0.14283738023408657,-0.26264865081768657,0.049431629425292195,0.26725979825628554
1762,14.618024500000502,186.72598252601546,347.9650185812412,0.2255777601795815,-0.05883362043102712,0.008344880858803628,-8.53077015598232,-8.53077439551505,0.014906784176750005,-0.18304816346754468,0.03540765525145773,0.18644122988021467
1763,14.621256700000233,186.72213283853512,347.96578925224395,0.2255777601795815,-0.05970202431023359,0.008518727097434007,-8.53076950971209,-8.530770357618636,0.006506815061390607,-0.18280499829951044,0.03615293302583317,0.18634565186677793
1764,14.63378720000037,186.71908530313962,347.9664167954828,0.2255777601795815,-0.060389480518817464,0.008660286895672649,-8.530769380458043,-8.530769550039352,0.0005889021171773636,-0.11292052901135174,0.023146609278448877,0.11526843190263632
1765,14.637949500000104,186.71674871225952,347.96692158168327,0.2255777601795815,-0.060916563456007676,0.008774155436140104,-8.530769354607234,-8.530769388523495,0.00027135932694250767,-0.10776693024111868,0.043971626890243934,0.11639250502059384
1766,14.65087080000012,186.7150270218149,347.96731785879973,0.2255777601795815,-0.06130493853022574,0.00886354674048274,-8.53076934943707,-8.530769356220324,2.1526190199842564e-05,-0.05579270569610858,0.040873007016075893,0.06916233593097312
1767,14.654518299999836,186.7140793262545,347.9692662933132,0.2255777601795815,-0.061518717572072605,0.009303070233883722,-8.53076934840304,-8.53076934975969,8.649640071321311e-06,-0.04638083878080614,0.0599169624633478,0.07577086905167026
1768,14.66669120000006,186.71360436525504,347.97133268660957,0.2255777601795815,-0.061625858210505466,0.009769202605333135,-8.530769348196234,-8.530769348467564,8.89617939238164e-07,-0.020589981370169128,0.06032746499528794,0.063744414387314
1769,14.670586899999762,186.71346960327665,347.9731722219454,0.2255777601795815,-0.06165625751574741,0.010184160866158313,-8.530769348154871,-8.530769348209137,3.900528781775323e-07,-0.011581460047242293,0.0708771224350934,0.07181710591151032
1770,14.682435700000497,186.7135915524305,347.97471700568167,0.2255777601795815,-0.06162874849876598,0.01053262972134987,-8.530769348146599,-8.530769348157452,-0.5474260621487461,0.0010087983639415561,0.04410036668699316,0.04411190333760659
1771,14.687201300000195,186.71390814201388,347.975977530229,0.2255777601795815,-0.06155733292965151,0.010816976025385611,-8.530769348144947,-8.530769348147118,-2.4293588140530327,0.006025771428045623,0.023659688277990885,0.024414970217363573
1772,14.698092200000248,186.7141177520562,347.9753313576549,0.2255777601795815,-0.061510049565790884,0.010671213863435357,-8.530769348144613,-8.560579162598174,-3.0095620940684,0.01322669811556477,0.007140608874527615,0.015031095706543391
1773,14.701893800000107,186.71439216994767,347.97425428716764,0.2255777601795815,-0.06144814699248189,0.010428250715361506,-8.530769348144549,-8.59635093994151,-4.650107512856414,0.030748815445599632,0.018325207088633465,0.035795291116973035
1774,14.714635600000292,186.71598512744788,347.9756055029443,0.2255777601795815,-0.06108881120752379,0.010733054943777824,-8.67981842041016,-8.633315109863304,-5.906539236783346,0.035079318837053994,0.013041433163372973,0.03742509303964942
1775,14.719170999999733,186.7177932789323,347.97732117554074,0.2255777601795815,-0.06068093244560171,0.011120072525285801,-8.709628234863283,-8.670517758300786,-6.002484050871163,0.05130955823735932,0.030079365449251737,0.05947637339601841
1776,14.729845699999714,186.71952705508463,347.9788945028696,0.2255777601795815,-0.0602898311045084,0.011474980180158476,-8.715590197753906,-8.737577916894534,-4.165111415610215,0.05624033104388867,0.045940293104589136,0.07261876731576863
1777,14.734015,186.72110719712077,347.9802216725924,0.2255777601795815,-0.05993338620322876,0.011774360153605681,-8.71678259033203,-8.750989948613283,-3.6182289319956085,0.06277452733972202,0.0144031658727089,0.06440568662689868
1778,14.746054500000357,186.72329208858682,347.9810432721521,0.2255777601795815,-0.059440523280083105,0.011959694742044098,-8.86607014111328,-8.753672354957033,-1.9793979636352943,0.046495076311291114,-0.01128089614172386,0.047844025112370556
1779,14.749274599999808,186.724161034842,347.9791338038779,0.2255777601795815,-0.05924450833011964,0.011528961165624251,-8.746878579003905,-8.754208836225782,0.023358930406795687,0.0400579266903129,-0.024416226120265498,0.046912573886778136
1780,14.761791300000368,186.7246346190621,347.9767429846609,0.2255777601795815,-0.05913767826249564,0.010989645521659461,-8.723040266582029,-8.75431613247953,2.8065918177735463,0.025565453636741186,-0.06262648988314899,0.06764369634146648
1781,14.777762400000029,186.72494985349599,347.97444697663394,0.2255777601795815,-0.05906656838496853,0.010471717173580315,-8.718272604097656,-8.694717962824031,3.4210312950097204,0.015285219987498608,-0.07091194855221347,0.0725406258419239
1782,14.781662600000343,186.72517514647944,347.9723852426936,0.2255777601795815,-0.059015747298375824,0.0100066358492264,-8.71731907160078,-8.652988514439807,5.158576356408257,-0.004805528301276888,-0.05700949865049677,0.057211677467413645
1783,14.795053400000144,186.72455397949096,347.9708398409469,0.2255777601795815,-0.05915586875633477,0.009658027584632202,-8.568079292835781,-8.614832810309837,5.82770912796811,-0.009507890097952386,-0.05253745233174144,0.05339085943890344
1784,14.799447299999883,186.72378299560518,347.9695883171703,0.2255777601795815,-0.059329785574425004,0.009375711654294735,-8.538231337082781,-8.577391855030717,5.487260289237553,-0.018602782892258952,-0.056338292197450124,0.05933015000033113
1785,14.810624100000496,186.72304093322745,347.96856132489796,0.2255777601795815,-0.05949717834350575,0.009144045037780883,-8.532261745932182,-8.54009384952177,3.371707378489041,-0.023362595962750785,-0.03494183182589762,0.042032636147023315
1786,14.814299900000153,186.72237247695918,347.96772321696665,0.2255777601795815,-0.059647967211280586,0.008954986527846027,-8.531067827702062,-8.532634248419978,2.8158251372353496,-0.0265982399213316,-0.035181850839459995,0.04410475025893163
1787,14.82657449999988,186.7217865091324,347.96705592631196,0.2255777601795815,-0.059780148521186044,0.008804460596572375,-8.530829044056038,-8.531142328199621,1.112613042265602,-0.019365017584410026,-0.017517018150418256,0.026112254420608574
1788,14.830837999999858,186.72128296151158,347.96654120325775,0.2255777601795815,-0.05989373766563196,0.008688350522891049,-8.530781287326834,-8.53084394415555,0.4457396144248347,-0.017159300914989285,0.0027853176914767854,0.017383889165937687
