frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
0,0.0,296.3229064941406,264.2552185058594,0.0,0.1875,296.65028889973956,264.13397216796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.03333333333333333,296.72821044921875,264.1152038574219,0.0,0.1875,296.7228698730469,264.1029281616211,0,0.013608932495117188,-0.005820751190185547,0.0,0.0,0.0,0.0,0.0,0
2,0.06666666666666667,296.8997497558594,264.031494140625,0.0,0.1875,296.7602294921875,264.09343872070315,0,0.020613861083980112,-0.007600021362300424,0.0,0.0,0.0,0.0,0.0,0
3,0.1,296.94061279296875,264.0097961425781,0.0,0.1875,296.90944213867186,264.0448425292969,0,0.048591232299799,-0.016711807250970878,0.0,0.0,0.0,0.0,0.0,0
4,0.13333333333333333,296.90966796875,264.05548095703125,0.0,0.1875,296.9644714355469,264.01234130859376,0,0.05890922546387145,-0.022805786132806816,0.0,0.0,0.0,0.0,0.0,0
5,0.16666666666666666,297.0689697265625,264.0122375488281,0.0,0.1875,296.9727478027344,263.9845947265625,0,0.06046104431152344,-0.028008270263676138,0.0,0.0,0.0,0.0,0.0,0
6,0.2,297.00335693359375,263.95269775390625,0.0,0.1875,296.9415771484375,263.9632507324219,0,0.05461654663085369,-0.0320102691650348,0.0,0.0,0.0,0.0,0.0,0
7,0.23333333333333334,296.9411315917969,263.89276123046875,0.0,0.1875,296.9232116699219,263.95062255859375,0,0.05117301940918395,-0.0343780517578125,0.0,0.0,0.0,0.0,0.0,0
8,0.26666666666666666,296.7847595214844,263.903076171875,0.0,0.1875,296.88466796875,263.96971435546874,0,0.04394607543945739,-0.030798339843755684,0.0,0.0,0.0,0.0,0.0,0
9,0.3,296.8178405761719,263.9923400878906,0.0,0.1875,296.8758911132812,263.98248291015625,0,0.04230041503905824,-0.02840423583984375,0.0,0.0,0.0,0.0,0.0,0
10,0.3333333333333333,296.8762512207031,264.1076965332031,0.0,0.1875,296.8787414550781,263.987890625,0,0.04283485412597088,-0.027390289306644888,0.0,0.0,0.0,0.0,0.0,0
11,0.36666666666666664,296.95947265625,264.01654052734375,0.0,0.1875,296.9051513671875,264.0286865234375,0,0.047786712646484375,-0.019741058349609375,0.0,0.0,0.0,0.0,0.0,0
12,0.4,296.95538330078125,263.9197998046875,0.0,0.1875,296.93580932617186,264.051416015625,0,0.053535079956049,-0.015479278564448862,0.0,0.0,0.0,0.0,0.0,0
13,0.43333333333333335,296.91680908203125,264.1070556640625,0.0,0.1875,296.96884765625,264.03062133789064,0,0.05972976684569886,-0.019378280639642753,0.0,0.0,0.0,0.0,0.0,0
14,0.4666666666666667,296.97113037109375,264.1059875488281,0.0,0.1875,296.9960632324219,263.98093872070314,0,0.06483268737792969,-0.028693771362299003,0.0,0.0,0.0,0.0,0.0,0
15,0.5,297.04144287109375,264.00372314453125,0.0,0.1875,296.98952026367186,263.95233154296875,0,0.063605880737299,-0.0340576171875,0.0,0.0,0.0,0.0,0.0,0
16,0.5333333333333333,297.0955505371094,263.76812744140625,0.0,0.1875,296.96962280273436,263.89011840820314,0,0.05987510681151775,-0.045722579956049,0.0,0.0,0.0,0.0,0.0,0
17,0.5666666666666667,296.92266845703125,263.7767639160156,0.0,0.1875,296.9278198242188,263.8320678710937,0,0.05203704833984801,-0.05660705566406676,0.0,0.0,0.0,0.0,0.0,0
18,0.6,296.81732177734375,263.7959899902344,0.0,0.1875,296.8744323730469,263.7922729492187,0,0.04202690124512287,-0.06406860351562926,0.0,0.0,0.0,0.0,0.0,0
19,0.6333333333333333,296.7621154785156,263.81573486328125,0.0,0.1875,296.81336669921876,263.79873046875,0,0.030577087402349434,-0.06285781860351136,0.0,0.0,0.0,0.0,0.0,0
20,0.6666666666666666,296.7745056152344,263.80474853515625,0.0,0.1875,296.8113037109375,263.79454345703124,0,0.030190277099613638,-0.06364288330078693,0.0,0.0,0.0,0.0,0.0,0
21,0.7,296.79022216796875,263.8004150390625,0.0,0.1875,296.8427795410156,263.7841552734375,0,0.03609199523925355,-0.06559066772461364,0.0,0.0,0.0,0.0,0.0,0
22,0.7333333333333333,296.912353515625,263.7558288574219,0.0,0.1875,296.90899658203125,263.7633117675781,0,0.0485076904296875,-0.06949882507324645,0.0,0.0,0.0,0.0,0.0,0
23,0.7666666666666667,296.9747009277344,263.7440490722656,0.0,0.1875,296.9809326171875,263.76430053710936,0,0.06199569702148011,-0.0693134307861385,0.0,0.0,0.0,0.0,0.0,0
24,0.8,297.09320068359375,263.7115173339844,0.0,0.1875,297.0430053710937,263.78529663085936,0,0.07363433837890199,-0.0653766632080135,0.0,0.0,0.0,0.0,0.0,0
25,0.8333333333333334,297.1341857910156,263.8096923828125,0.0,0.1875,297.081640625,263.82579345703124,0,0.08087844848632386,-0.057783508300786934,0.0,0.0,0.0,0.0,0.0,0
26,0.8666666666666667,297.1005859375,263.9053955078125,0.0,0.1875,297.09129028320314,263.896484375,0,0.08268775939941975,-0.044528961181640625,0.0,0.0,0.0,0.0,0.0,0
27,0.9,297.10552978515625,263.95831298828125,0.0,0.1875,297.07689208984374,263.96470947265624,0,0.07998809814452557,-0.031736755371099434,0.0,0.0,0.0,0.0,0.0,0
28,0.9333333333333333,297.02294921875,264.0975036621094,0.0,0.1875,297.09795532226565,264.01787719726565,0,0.08393745422363708,-0.021767807006831674,0.0,0.0,0.0,0.0,0.0,0
29,0.9666666666666667,297.0212097167969,264.0526428222656,0.0,0.1875,297.1510498046875,264.0534362792969,0,0.09389266967772869,-0.015100479125976562,0.0,0.0,0.0,0.0,0.0,0
