frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
22,0.7333333333333333,211.50209045410156,346.70550537109375,0.0,0.2564102564102564,211.52254333496094,346.79595336914065,0,-0.08747172559428407,0.018765441372877945,0.0,0.0,0.0,0.0,0.0,0
23,0.7666666666666667,211.51727294921875,346.9300231933594,0.0,0.2564102564102564,211.5082214355469,346.90984497070315,0,-0.09114400749532336,0.04796841613249114,0.0,0.0,0.0,0.0,0.0,0
24,0.8,211.5105743408203,347.09564208984375,0.0,0.2564102564102564,211.495361328125,347.01678466796875,0,-0.09444147093682886,0.07538885132879614,0.0,0.0,0.0,0.0,0.0,0
25,0.8333333333333334,211.47622680664062,347.17498779296875,0.0,0.2564102564102564,211.48793029785156,347.1011901855469,0,-0.09634686331463627,0.09703129173345815,0.0,0.0,0.0,0.0,0.0,0
26,0.8666666666666667,211.47064208984375,347.1777648925781,0.0,0.2564102564102564,211.45652770996094,347.1408203125,0,-0.10439880892761977,0.10719286274706974,0.0,0.0,0.0,0.0,0.0,0
27,0.9,211.46493530273438,347.1275329589844,0.0,0.2564102564102564,211.41441345214844,347.125439453125,0,-0.11519733657184617,0.10324905265092355,0.0,0.0,0.0,0.0,0.0,0
28,0.9333333333333333,211.36026000976562,347.128173828125,0.0,0.2564102564102564,211.37357482910156,347.0811279296875,0,-0.12566877837873847,0.09188712356437634,0.0,0.0,0.0,0.0,0.0,0
29,0.9666666666666667,211.3000030517578,347.01873779296875,0.0,0.2564102564102564,211.33213500976564,347.02960205078125,0,-0.13629437308026127,0.07867535974226314,0.0,0.0,0.0,0.0,0.0,0
30,1.0,211.27203369140625,346.95343017578125,0.0,0.2564102564102564,211.29210510253907,346.98553466796875,0,-0.14655845185630056,0.06737603081597854,0.0,0.0,0.0,0.0,0.0,0
31,1.0333333333333334,211.26344299316406,346.9201354980469,0.0,0.2564102564102564,211.27294921875,346.942138671875,0,-0.15147021693042007,0.056248852330398336,0.0,0.0,0.0,0.0,0.0,0
32,1.0666666666666667,211.26478576660156,346.9071960449219,0.0,0.2564102564102564,211.26748962402343,346.9208251953125,0,-0.15287011301415987,0.050783858340011534,0.0,0.0,0.0,0.0,0.0,0
33,1.1,211.2644805908203,346.91119384765625,0.0,0.2564102564102564,211.2678192138672,346.9143432617187,0,-0.15278560279780606,0.049121824085204935,0.0,0.0,0.0,0.0,0.0,0
34,1.1333333333333333,211.272705078125,346.91217041015625,0.0,0.2564102564102564,211.27018127441406,346.9184875488281,0,-0.15217994624732967,0.050184461805571345,0.0,0.0,0.0,0.0,0.0,0
35,1.1666666666666667,211.273681640625,346.9210205078125,0.0,0.2564102564102564,211.2725402832031,346.9276062011719,0,-0.15157507219885247,0.05252257779115155,0.0,0.0,0.0,0.0,0.0,0
36,1.2,211.27525329589844,346.94085693359375,0.0,0.2564102564102564,211.28859252929686,346.9538818359375,0,-0.14745911166199477,0.05925992003874114,0.0,0.0,0.0,0.0,0.0,0
37,1.2333333333333334,211.27658081054688,346.9527893066406,0.0,0.2564102564102564,211.30931701660157,346.99248046875,0,-0.14214514055822747,0.06915700537527414,0.0,0.0,0.0,0.0,0.0,0
38,1.2666666666666666,211.34474182128906,347.0425720214844,0.0,0.2564102564102564,211.3295928955078,347.02741088867185,0,-0.13694619724893187,0.07811352330395493,0.0,0.0,0.0,0.0,0.0,0
39,1.3,211.37632751464844,347.10516357421875,0.0,0.2564102564102564,211.35952453613282,347.0758850097656,0,-0.12927141760149397,0.09054278512286373,0.0,0.0,0.0,0.0,0.0,0
40,1.3333333333333333,211.37506103515625,347.0956726074219,0.0,0.2564102564102564,211.39310302734376,347.1336975097656,0,-0.12066154806022666,0.10536650307159334,0.0,0.0,0.0,0.0,0.0,0
41,1.3666666666666667,211.42491149902344,347.1832275390625,0.0,0.2564102564102564,211.4144317626953,347.17882080078124,0,-0.11519264155982967,0.11693657769097854,0.0,0.0,0.0,0.0,0.0,0
42,1.4,211.44447326660156,347.2418518066406,0.0,0.2564102564102564,211.4286895751953,347.2126892089844,0,-0.11153679220085877,0.12562078492256035,0.0,0.0,0.0,0.0,0.0,0
43,1.4333333333333333,211.45138549804688,347.2681884765625,0.0,0.2564102564102564,211.4409149169922,347.2504028320312,0,-0.10840208917601046,0.13529094467816094,0.0,0.0,0.0,0.0,0.0,0
44,1.4666666666666666,211.44761657714844,347.2745056152344,0.0,0.2564102564102564,211.4437225341797,347.27265014648435,0,-0.10768218733306156,0.14099538428152414,0.0,0.0,0.0,0.0,0.0,0
45,1.5,211.43618774414062,347.28424072265625,0.0,0.2564102564102564,211.4370147705078,347.2887817382813,0,-0.10940212673611427,0.14513168987048175,0.0,0.0,0.0,0.0,0.0,0
46,1.5333333333333334,211.43894958496094,347.2944641113281,0.0,0.2564102564102564,211.4329376220703,347.29478149414064,0,-0.11044754941239177,0.14667008880877574,0.0,0.0,0.0,0.0,0.0,0
47,1.5666666666666667,211.4109344482422,347.322509765625,0.0,0.2564102564102564,211.43755493164062,347.30152587890626,0,-0.10926362388154587,0.14839941823585434,0.0,0.0,0.0,0.0,0.0,0
48,1.6,211.43099975585938,347.2981872558594,0.0,0.2564102564102564,211.44894104003907,347.30731201171875,0,-0.10634410890758517,0.14988304203393454,0.0,0.0,0.0,0.0,0.0,0
49,1.6333333333333333,211.470703125,347.3082275390625,0.0,0.2564102564102564,211.46187744140624,347.3114074707031,0,-0.10302708291600027,0.15093315972222854,0.0,0.0,0.0,0.0,0.0,0
50,1.6666666666666667,211.4931182861328,347.31317138671875,0.0,0.2564102564102564,211.48108520507813,347.3099060058594,0,-0.09810201530782336,0.15054816873664834,0.0,0.0,0.0,0.0,0.0,0
51,1.7,211.50363159179688,347.31494140625,0.0,0.2564102564102564,211.49620666503907,347.3131408691406,0,-0.09422471788194287,0.15137762086004614,0.0,0.0,0.0,0.0,0.0,0
52,1.7333333333333334,211.50697326660156,347.31500244140625,0.0,0.2564102564102564,211.50301513671874,347.3142028808594,0,-0.09247895591279587,0.15164993155717355,0.0,0.0,0.0,0.0,0.0,0
53,1.7666666666666666,211.50660705566406,347.3143615722656,0.0,0.2564102564102564,211.48045654296874,347.29408569335936,0,-0.09826321072048927,0.14649167835203514,0.0,0.0,0.0,0.0,0.0,0
54,1.8,211.50474548339844,347.31353759765625,0.0,0.2564102564102564,211.4449035644531,347.2614013671875,0,-0.10737935905783047,0.13811108189770493,0.0,0.0,0.0,0.0,0.0,0
55,1.8333333333333333,211.3803253173828,347.21258544921875,0.0,0.2564102564102564,211.4037078857422,347.2227783203125,0,-0.11794235359909067,0.12820773654514994,0.0,0.0,0.0,0.0,0.0,0
56,1.8666666666666667,211.32586669921875,347.1515197753906,0.0,0.2564102564102564,211.38451232910157,347.19847412109374,0,-0.12286429119924946,0.12197589059161373,0.0,0.0,0.0,0.0,0.0,0
57,1.9,211.30099487304688,347.12188720703125,0.0,0.2564102564102564,211.37397155761718,347.1787170410156,0,-0.12556705311832417,0.11690997262286373,0.0,0.0,0.0,0.0,0.0,0
58,1.9333333333333333,211.41062927246094,347.1928405761719,0.0,0.2564102564102564,211.39586486816407,347.1897399902344,0,-0.11995338374732967,0.11973636985845815,0.0,0.0,0.0,0.0,0.0,0
59,1.9666666666666666,211.45204162597656,347.2147521972656,0.0,0.2564102564102564,211.4322540283203,347.218798828125,0,-0.11062282986111427,0.12718735393296754,0.0,0.0,0.0,0.0,0.0,0
60,2.0,211.4897918701172,347.2677001953125,0.0,0.2564102564102564,211.4824951171875,347.26123046875,0,-0.09774049938233986,0.13806726178553674,0.0,0.0,0.0,0.0,0.0,0
61,2.033333333333333,211.5078125,347.29681396484375,0.0,0.2564102564102564,211.51775207519532,347.26597900390624,0,-0.08870025373931156,0.13928483490251153,0.0,0.0,0.0,0.0,0.0,0
62,2.066666666666667,211.5522003173828,347.33404541015625,0.0,0.2564102564102564,211.5497253417969,347.2371826171875,0,-0.08050198025173216,0.13190114600027414,0.0,0.0,0.0,0.0,0.0,0
63,2.1,211.5869140625,347.2165832519531,0.0,0.2564102564102564,211.5788330078125,347.1716247558594,0,-0.07303847614516457,0.11509143796743615,0.0,0.0,0.0,0.0,0.0,0
64,2.1333333333333333,211.61190795898438,347.0707702636719,0.0,0.2564102564102564,211.64020080566405,347.0440734863281,0,-0.05730314336271647,0.08238598424145493,0.0,0.0,0.0,0.0,0.0,0
65,2.1666666666666665,211.6353302001953,346.9399108886719,0.0,0.2564102564102564,211.76603088378906,346.8484802246094,0,-0.02503902076656317,0.03223386585203514,0.0,0.0,0.0,0.0,0.0,0
66,2.2,211.8146514892578,346.6590576171875,0.0,0.2564102564102564,212.01851501464844,346.64739990234375,0,0.039700499966613734,-0.01932519113914566,0.0,1.820190429687473,-1.403592623197171,2.2985137485382556,0.0,0
67,2.2333333333333334,212.1813507080078,346.3560791015625,0.0,0.2564102564102564,212.3611083984375,346.45289916992186,0,0.12754495734841953,-0.06919717381141766,0.0,2.321922889122621,-1.4619046724758402,2.743809609728458,-2.4000000000000083,0
68,2.2666666666666666,212.84933471679688,346.211181640625,0.0,0.2564102564102564,212.76195678710937,346.25928955078126,0,0.23032659546941403,-0.11884066589875886,0.0,2.632371168870205,-1.3617882361778848,2.9637552481423906,-4.799999999999985,0
69,2.3,213.3248748779297,346.0982666015625,0.0,0.2564102564102564,213.14945068359376,346.0938354492188,0,0.32968400482438653,-0.16126479450451825,-0.4,2.624253493088932,-1.2885742187499452,2.923547487764906,-7.199999999999993,0
70,2.3333333333333335,213.6395721435547,345.97186279296875,0.0,0.2564102564102564,213.4770721435547,345.96331787109375,0,0.41368950737847143,-0.19473084017761266,-0.8,2.5147235576923372,-1.3030348557692852,2.832266655342058,-2.3999999999999764,0
71,2.3666666666666667,213.7521209716797,345.831787109375,-2.0,0.2564102564102564,213.72427978515626,345.80982666015626,0,0.47707608214810193,-0.23408756093080285,-1.2,2.4105036808894074,-1.3949538010817855,2.7850357453242682,4.8000000000000504,0
72,2.4,213.8194580078125,345.7034912109375,-2.0,0.2564102564102564,213.9956787109375,345.6059265136719,0,0.546665550297142,-0.28636964977296486,-0.4,2.392826960636989,-1.6197697566106481,2.8895111918768834,16.799999999999965,0
73,2.433333333333333,214.0853729248047,345.4437255859375,-2.0,0.2564102564102564,214.3287841796875,345.3525695800781,0,0.6320772089509816,-0.35133296607905606,0.8000000000000002,2.495553823617784,-1.9300818810095284,3.1548383403868128,28.799999999999976,0
74,2.466666666666667,214.68186950683594,345.0787658691406,4.0,0.2564102564102564,214.7047882080078,345.0409851074219,0,0.7284884982638857,-0.43122642060629346,2.4000000000000004,2.8227116511418324,-2.2202242337741054,3.591252805599971,40.80000000000002,0
75,2.5,215.3050994873047,344.705078125,6.0,0.2564102564102564,215.09918212890625,344.7087646484375,0,0.8296151446481019,-0.5164111536792007,4.0,3.0912193885216306,-2.4375469501202027,3.9366575215545923,38.399999999999984,0
76,2.533333333333333,215.63214111328125,344.27386474609375,6.0,0.2564102564102564,215.55904235839844,344.36668090820314,0,0.9475280240050736,-0.6041249332264869,5.6,3.2225623497596216,-2.544555664062467,4.1060530471001755,31.199999999999953,0
77,2.566666666666667,215.7914276123047,344.0423889160156,6.0,0.2564102564102564,216.00497131347657,344.0215209960937,0,1.0618687817174148,-0.6926274747929995,6.000000000000001,3.2688739483173515,-2.6152907151441718,4.186320868579854,4.799999999999986,0
78,2.6,216.38467407226562,343.7333068847656,6.0,0.2564102564102564,216.42344970703124,343.6986083984375,0,1.1691709339109195,-0.7754255767561347,6.000000000000001,3.316988431490389,-2.726571890024135,4.293786967946926,-21.600000000000104,0
79,2.6333333333333333,216.91151428222656,343.35296630859375,6.0,0.2564102564102564,216.82955627441407,343.34104614257814,0,1.273300822983444,-0.867108206463655,3.2000000000000006,3.1730018028846074,-2.8514873798076734,4.266019305899986,-50.399999999999956,0
80,2.6666666666666665,217.39749145507812,343.09051513671875,6.0,0.2564102564102564,217.255224609375,342.9364929199219,0,1.3824465498964997,-0.9708398020165561,0.4000000000000007,3.093980055588961,-2.9679987980768794,4.287391916977975,-72.00000000000001,0
81,2.7,217.6626739501953,342.4860534667969,-8.0,0.2564102564102564,217.62149353027343,342.5132141113281,0,1.4763616578191758,-1.0793728298611,-2.8,3.073279747596178,-3.1696965144230402,4.414977281994823,-91.20000000000007,0
82,2.7333333333333334,217.91976928710938,342.0196228027344,-8.0,0.2564102564102564,218.01605834960938,342.0923217773437,0,1.5775321243155744,-1.1872939411391457,-6.0,3.1128915640023713,-3.2980393629808047,4.535102813499156,-79.20000000000003,0
83,2.7666666666666666,218.2160186767578,341.6169128417969,-10.0,0.2564102564102564,218.42108154296875,341.6383056640625,0,1.6813842251769486,-1.3037083291599743,-9.2,3.117520845853401,-3.342904897836456,4.570989978145814,-67.19999999999993,0
84,2.8,218.88433837890625,341.2485046386719,-10.0,0.2564102564102564,218.85293579101562,341.19732055664065,0,1.7921160836505052,-1.416781433627122,-10.0,3.342951847956715,-3.3159649188702387,4.708603869613086,-50.40000000000011,0
85,2.8333333333333335,219.422607421875,340.8204345703125,-10.0,0.2564102564102564,219.2816131591797,340.76360473632815,0,1.902033357538734,-1.527990618322633,-10.8,3.4919996995192157,-3.280911959134559,4.7914971757306155,-36.00000000000007,0
86,2.8666666666666667,219.8219451904297,340.2811279296875,-12.0,0.2564102564102564,219.7944122314453,340.3578369140625,0,2.0335202991452945,-1.632033649672806,-11.2,3.5455134465144234,-3.1403714693509834,4.736306426417978,-21.600000000000023,0
87,2.9,220.0631561279297,339.8510437011719,-12.0,0.2564102564102564,220.28585815429688,339.95972900390626,0,2.159532074235443,-1.734112600994905,-12.0,3.5067983774038636,-2.9479417067307976,4.581265672938566,-19.199999999999967,0
88,2.933333333333333,220.78001403808594,339.58807373046875,-12.0,0.2564102564102564,220.7256652832031,339.59706420898436,0,2.272303132929352,-1.8271035740518045,-12.8,3.542687049278787,-2.7096886268029183,4.4601618786040405,-16.800000000000022,0
89,2.966666666666667,221.34156799316406,339.2579650878906,-14.0,0.2564102564102564,221.13235473632812,339.2811584472656,0,2.3765824798844832,-1.908105051415589,-13.2,3.3488487830528904,-2.4904785156249454,4.173400461080179,-16.800000000000033,0
90,3.0,221.62164306640625,339.0071105957031,-14.0,0.2564102564102564,221.58435974121093,339.00230712890624,0,2.492481199085198,-1.9796053894564523,-13.6,3.124427208533656,-2.269925631009609,3.8619435200090364,-12.00000000000001,0
91,3.033333333333333,221.8553924560547,338.70159912109375,-14.0,0.2564102564102564,221.97116394042968,338.73902587890626,0,2.5916617629874423,-2.0471134022769633,-14.0,3.107769305889401,-2.1419677734374956,3.7744212802856376,7.200000000000065,0
92,3.066666666666667,222.32318115234375,338.456787109375,-14.0,0.2564102564102564,222.31673583984374,338.48427734375,0,2.6802699423243865,-2.1124335394965073,-14.0,3.26652174729566,-2.0579364483173226,3.8607339653061317,24.000000000000085,0
93,3.1,222.7140350341797,338.27166748046875,-14.0,0.2564102564102564,222.74571533203124,338.20478515625,0,2.7902646839109195,-2.1840982029580545,-11.6,3.3241624098557785,-1.9984600360577098,3.878646444678602,40.800000000000146,0
94,3.1333333333333333,223.06942749023438,337.9842224121094,-14.0,0.2564102564102564,223.2555938720703,337.94349975585936,0,2.921002771100426,-2.251094459468476,-9.2,3.48032320462742,-1.9661583533653553,3.997302625418351,57.60000000000001,0
95,3.1666666666666665,223.76654052734375,337.6096496582031,-2.0,0.2564102564102564,223.74506530761718,337.70330810546875,0,3.0465082673944934,-2.312682062132737,-6.8,3.740084134615361,-1.935255784254823,4.211109626273494,72.00000000000007,0
96,3.2,224.40478515625,337.3951721191406,-2.0,0.2564102564102564,224.2333740234375,337.4610229492188,0,3.1717156304253464,-2.3748064611711897,-4.4,3.797288161057711,-1.8522949218750013,4.224972645557953,57.60000000000001,0
97,3.2333333333333334,224.77053833007812,337.2558288574219,-2.0,0.2564102564102564,224.74779052734374,337.2263610839844,0,3.303617298093613,-2.434976170205644,-2.0,3.6515127328726065,-1.7913912259615201,4.067262932585338,38.399999999999935,0
98,3.2666666666666666,225.15557861328125,337.06024169921875,-2.0,0.2564102564102564,225.21395263671874,337.00079345703125,0,3.423146044087204,-2.4928140232705545,-2.0,3.526738093449546,-1.792048527644166,3.955922080276577,19.19999999999994,0
99,3.3,225.64151000976562,336.8109130859375,-2.0,0.2564102564102564,225.6290771484375,336.7790954589844,0,3.529588226579193,-2.5496596637953957,-2.8,3.34215839092548,-1.7583665114183318,3.7764898382639753,6.394884621840902e-14,0
100,3.3333333333333335,226.09735107421875,336.4818115234375,-2.0,0.2564102564102564,226.03744506835938,336.5384765625,0,3.6342979496360854,-2.6113568167400985,-3.6,3.0218740609975923,-1.726731520432709,3.4804201735115163,-19.200000000000006,0
101,3.3666666666666667,226.48040771484375,336.28668212890625,-6.0,0.2564102564102564,226.40577697753906,336.3180847167969,0,3.728742028912926,-2.667867546407578,-4.4,2.7158672626201663,-1.6777625450721143,3.192306712366281,-24.00000000000003,0
102,3.4,226.8123779296875,336.052734375,-6.0,0.2564102564102564,226.71200866699218,336.10398559570314,0,3.8072629749265445,-2.7227647569444287,-5.2,2.4836191030648913,-1.6280141977163083,2.9696454463579873,-19.20000000000001,0
103,3.433333333333333,226.9972381591797,335.9582824707031,-6.0,0.2564102564102564,226.97926635742186,335.9102478027344,0,3.8757905878572316,-2.7724411141159067,-6.000000000000001,2.252892127403828,-1.5412128155049076,2.7296263261469895,-16.80000000000006,0
104,3.466666666666667,227.17266845703125,335.74041748046875,-6.0,0.2564102564102564,227.2434295654297,335.72088623046875,0,3.943524743756676,-2.820995363414781,-6.000000000000001,2.1577148437500027,-1.4854830228364633,2.6196169869037065,-12.000000000000048,0
105,3.5,227.4336395263672,335.51312255859375,-6.0,0.2564102564102564,227.50182495117187,335.53668823242185,0,4.009779970870056,-2.8682256193242495,-6.4,2.294776329627405,-1.3928973858173188,2.6844294608789676,-7.200000000000027,0
106,3.533333333333333,227.8012237548828,335.3398742675781,-6.0,0.2564102564102564,227.80829162597655,335.35252075195314,0,4.088361169537926,-2.915448050213655,-6.400000000000001,2.5096294696514674,-1.2794846754807998,2.816970200363027,-4.8000000000000105,0
107,3.566666666666667,228.10435485839844,335.1317443847656,-8.0,0.2564102564102564,228.20361328125,335.1986022949219,0,4.189725696531113,-2.9549143212473155,-6.4,2.6529869666466523,-1.120755709134614,2.880005764708612,-7.2000000000000215,0
108,3.6,228.52957153320312,335.0374450683594,-6.0,0.2564102564102564,228.61052551269532,335.0785827636719,0,4.294062166132477,-2.9856885600293737,-6.8,2.7312199519230678,-0.9746093749998869,2.8999010085898305,-4.800000000000016,0
109,3.6333333333333333,229.14927673339844,334.9708251953125,-6.0,0.2564102564102564,228.96787109375,334.9923950195313,0,4.385689238197784,-3.007787981603883,-7.2,2.613511305588954,-0.8609525240385073,2.751668692464548,-7.199999999999984,0
110,3.6666666666666665,229.46820068359375,334.91302490234375,-8.0,0.2564102564102564,229.27711791992186,334.9031921386719,0,4.464983296190567,-3.030660515157564,-7.2,2.392061673677905,-0.9128042367788121,2.560306744388275,-9.6,0
111,3.7,229.58795166015625,334.908935546875,-8.0,0.2564102564102564,229.50707397460937,334.79290161132815,0,4.523946387136085,-3.0589401375534067,-7.6,2.215670072115418,-1.066725510817294,2.4590846231669943,-7.199999999999994,0
112,3.7333333333333334,229.6505889892578,334.68572998046875,-8.0,0.2564102564102564,229.75845336914062,334.60527954101565,0,4.588402642144096,-3.1070483607104507,-8.0,2.2315392127403904,-1.273493840144257,2.5693489095261794,-4.799999999999985,0
113,3.7666666666666666,229.67935180664062,334.4859924316406,-8.0,0.2564102564102564,230.05071105957032,334.3852111816406,0,4.663340511485046,-3.163476145165589,-8.0,2.367746206430321,-1.4239220252404141,2.762928886531454,-4.799999999999985,0
114,3.8,230.4061737060547,334.03271484375,-8.0,0.2564102564102564,230.41837158203126,334.1646240234375,0,4.757612440321182,-3.220036954961259,-8.0,2.6380709134615197,-1.5266394981971714,3.047957726397695,12.000000000000043,0
115,3.8333333333333335,230.9294891357422,333.81268310546875,-8.0,0.2564102564102564,230.81615295410157,333.97764282226564,0,4.859607663928955,-3.267980852697633,-8.0,2.625769981971133,-1.4517634465144922,3.0003808263046077,26.40000000000009,0
116,3.8666666666666667,231.42625427246094,333.8059997558594,-8.0,0.2564102564102564,231.22182006835936,333.8005859375,0,4.963624872713005,-3.3133800539196017,-5.6,2.3760704627403304,-1.3409142127403875,2.728325818122942,38.400000000000134,0
117,3.9,231.63949584960938,333.7508239746094,-8.0,0.2564102564102564,231.46520385742187,333.66163330078126,0,5.026030972472618,-3.3490089351295325,-3.6,0.0,0.0,0.0,50.40000000000002,0
118,3.933333333333333,231.7076873779297,333.6007080078125,4.0,0.2564102564102564,231.59515686035155,333.51361694335935,0,5.059352255275101,-3.386961847288987,-1.6,0.0,0.0,0.0,62.40000000000007,0
119,3.966666666666667,231.6230926513672,333.33795166015625,2.0,0.2564102564102564,231.63804321289064,333.32607421875,0,5.0703487559261475,-3.4350497253939523,0.4,0.0,0.0,0.0,45.60000000000001,0
120,4.0,231.57925415039062,333.0726013183594,2.0,0.2564102564102564,231.70482788085937,333.0732177734375,0,5.08747302976429,-3.4998847113715215,2.4,0.0,0.0,0.0,33.59999999999996,0
121,4.033333333333333,231.64068603515625,332.8682861328125,2.0,0.2564102564102564,231.83909301757814,332.8021484375,0,5.121899987897308,-3.5693896693042007,2.0,0.0,0.0,0.0,21.599999999999916,0
122,4.066666666666666,231.97341918945312,332.4865417480469,2.0,0.2564102564102564,232.10809936523438,332.5592956542969,0,5.19087597447583,-3.6316596137152715,2.0,1.7558734600360488,-1.806556114783716,2.5192730307613345,2.5579538487363607e-13,0
123,4.1,232.37901306152344,332.245361328125,2.0,0.2564102564102564,232.43511047363282,332.3423278808594,0,5.2747249766292725,-3.687292376135133,2.0,2.1094454251802626,-1.6510009765624698,2.678724365518813,-11.999999999999787,0
124,4.133333333333334,232.96812438964844,332.1236877441406,2.0,0.2564102564102564,232.77936096191405,332.1518127441406,0,5.362994332598824,-3.7361424111912385,0.3999999999999998,2.2691415640023616,-1.4534536508413656,2.6947227969917753,-9.599999999999778,0
125,4.166666666666667,233.2143096923828,331.9877624511719,2.0,0.2564102564102564,233.07596740722656,332.00006713867185,0,5.439047267294335,-3.7750515407986,0.3999999999999998,2.126708984375008,-1.3251577524038933,2.5057801525627736,-9.599999999999778,0
126,4.2,233.3619384765625,331.91571044921875,-6.0,0.2564102564102564,233.31403503417968,331.85740356445314,0,5.500090248564369,-3.8116319444444287,0.3999999999999998,0.0,0.0,0.0,-19.19999999999981,0
127,4.233333333333333,233.45645141601562,331.7278137207031,2.0,0.2564102564102564,233.49046020507814,331.69794311523435,0,5.545327471871666,-3.852519239115921,0.3999999999999998,0.0,0.0,0.0,-9.600000000000033,0
128,4.266666666666667,233.56935119628906,331.53204345703125,2.0,0.2564102564102564,233.66529235839843,331.5482421875,0,5.590156229133278,-3.8909040923811204,-1.2000000000000004,0.0,0.0,0.0,-19.200000000000067,0
