frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
84,2.8,455.23284912109375,308.3912048339844,-8.0,0.23255813953488372,455.2478759765625,308.4712280273437,0,1.2159485336422051,0.38633030144741554,-7.2,3.1382744367732345,1.7042349881904795,3.571159942578457,-24.00000000000003,0
85,2.8333333333333335,455.60699462890625,308.64794921875,-8.0,0.23255813953488372,455.625439453125,308.74437255859374,0,1.3037539933078932,0.449852285459059,-8.0,3.049327761627897,1.9884572583574731,3.640379384919808,-21.600000000000012,0
86,2.8666666666666667,455.89105224609375,309.06036376953125,-8.0,0.23255813953488372,456.0407958984375,309.04656372070315,0,1.4003485154735955,0.520129299903104,-8.8,3.158254224200566,2.376521620639554,3.9525213165836273,-21.600000000000016,0
87,2.9,456.47637939453125,309.4137268066406,-10.0,0.23255813953488372,456.53681640625,309.4457153320312,0,1.5157021219416151,0.6129552560259128,-9.6,3.4295143304868474,2.7596974927325513,4.401988050234687,-23.99999999999995,0
88,2.933333333333333,456.9967041015625,309.7195739746094,-10.0,0.23255813953488372,457.100927734375,309.9270935058594,0,1.6468908029009128,0.724903668544087,-10.4,3.63896143713666,3.155929210574074,4.816838125069432,-21.60000000000001,0
89,2.966666666666667,457.71295166015625,310.386962890625,-12.0,0.23255813953488372,457.7056945800781,310.4490112304687,0,1.787534255390014,0.8462798835695082,-11.2,3.7225426962209007,3.6246621775071928,5.195719394486076,-19.20000000000001,0
90,3.0,458.42755126953125,311.0548400878906,-12.0,0.23255813953488372,458.2333618164063,311.00612182617186,0,1.9102475661640028,0.9758404872214044,-11.6,3.575147052143842,4.037935478742717,5.39319936354498,-16.799999999999976,0
91,3.033333333333333,458.9148864746094,311.6699523925781,-12.0,0.23255813953488372,458.7086181640625,311.64423828125,0,2.0207722981770786,1.124239662820969,-12.000000000000002,3.288054710210808,4.455168968023223,5.537132318355467,-14.399999999999958,0
92,3.066666666666667,459.1147155761719,312.19927978515625,-12.0,0.23255813953488372,459.0990051269531,312.3395690917969,0,2.1115599639655898,1.2859445024830336,-12.400000000000002,2.9278734783793854,4.932452534520427,5.7359856267858955,-14.400000000000023,0
93,3.1,459.37298583984375,312.91015625,-12.0,0.23255813953488372,459.4573669433594,313.1199645996094,0,2.194899921269382,1.467431829881292,-12.8,2.7420767850653958,5.500428665515961,6.14603128853281,-16.800000000000033,0
94,3.1333333333333333,459.6648864746094,313.8636169433594,-14.0,0.23255813953488372,459.80400390625,313.983935546875,0,2.2755131684532444,1.6683553059895786,-13.6,2.70696311773255,5.995486237281985,6.578259993509075,-21.599999999999937,0
95,3.1666666666666665,460.2193603515625,314.9568176269531,-14.0,0.23255813953488372,460.1985168457031,314.948095703125,0,2.3672603636749017,1.8925785981407302,-14.4,2.8558917378270525,6.373092296511662,6.983725584388687,-23.99999999999997,0
96,3.2,460.6480712890625,315.98980712890625,-16.0,0.23255813953488372,460.6486083984375,315.9410034179688,0,2.4719328177991713,2.1234873690346348,-15.6,3.1527610601380642,6.604759038880877,7.31865727193189,-26.399999999999988,0
97,3.2333333333333334,461.0872802734375,317.02008056640625,-16.0,0.23255813953488372,461.1457275390625,316.9069519042969,0,2.587541920270098,2.348126551901643,-16.4,3.5621337890625044,6.720669058866241,7.606325639228368,-28.8,0
98,3.2666666666666666,461.6234436035156,317.87469482421875,-18.0,0.23255813953488372,461.716845703125,317.85337524414064,0,2.720360097959059,2.568225003028104,-17.2,3.9442961936773253,6.6538227879724605,7.735039118013499,-31.199999999999932,0
99,3.3,462.1504821777344,318.693359375,-18.0,0.23255813953488372,462.35686645507815,318.8004150390625,0,2.8692021332969944,2.788466815800618,-18.4,4.20164880087211,6.591762808866326,7.816980847758507,-28.8,0
100,3.3333333333333335,463.074951171875,319.6889343261719,-18.0,0.23255813953488372,463.0252624511719,319.7166687011719,0,3.0246430626211236,3.001549062802809,-19.6,4.394650481468093,6.581483353016045,7.913840785629635,-31.200000000000035,0
101,3.3666666666666667,463.8481750488281,320.7250061035156,-22.0,0.23255813953488372,463.6597900390625,320.66510009765625,0,3.1722076179445224,3.222114503845688,-20.4,4.439949922783402,6.598431254542085,7.953140910215421,-33.60000000000004,0
102,3.4,464.42926025390625,321.6013488769531,-22.0,0.23255813953488372,464.29522705078125,321.623681640625,0,3.3199836671814467,3.445040444070983,-21.6,4.302552688953534,6.586772120276197,7.8674981160257715,-28.799999999999976,0
103,3.433333333333333,464.79608154296875,322.6168518066406,-22.0,0.23255813953488372,464.8988098144531,322.5822509765625,0,3.460351751756292,3.6679635454517836,-22.8,4.141283611918572,6.574176167332842,7.769814813331942,-24.00000000000005,0
104,3.466666666666667,465.3276672363281,323.48626708984375,-24.0,0.23255813953488372,465.44036254882815,323.52093505859375,0,3.5862942481225843,3.886262169179986,-23.2,4.099961391715117,6.555090615915679,7.7316813434349685,-24.000000000000075,0
105,3.5,466.0928649902344,324.4817810058594,-24.0,0.23255813953488372,465.99318237304686,324.42816162109375,0,3.7148569979408848,4.097245090691615,-23.6,4.114141419876397,6.618342909701953,7.792857145690833,14.399999999999661,0
106,3.533333333333333,466.5559387207031,325.4184265136719,-24.0,0.23255813953488372,466.598095703125,325.3629150390625,0,3.855534516563708,4.3146296064983005,-24.400000000000002,4.20287518168609,6.7469851471656614,7.948960206775911,52.79999999999982,0
107,3.566666666666667,467.193359375,326.1374816894531,-24.0,0.23255813953488372,467.2436950683594,326.3668273925781,0,4.005673903827514,4.5480975956879774,-19.200000000000003,4.438076285428739,6.971446902252898,8.264235779926446,86.39999999999989,0
108,3.6,467.8206481933594,327.2906188964844,-26.0,0.23255813953488372,467.91087036132814,327.41759033203124,0,4.160830948703975,4.792461069979396,-14.0,4.5855230287064375,7.330572083938911,8.646635676644502,120.00000000000003,0
109,3.6333333333333333,468.5556640625,328.5058288574219,2.0,0.23255813953488372,468.62098388671876,328.517138671875,0,4.325973629027374,5.048169986222135,-8.8,4.552053052325555,7.6408549464026,8.89403459084523,158.39999999999972,0
110,3.6666666666666665,469.4287414550781,329.735595703125,2.0,0.23255813953488372,469.27947387695315,329.68173828125,0,4.479110836058624,5.3190071046814325,-3.6,4.380351221838714,7.8445363599200615,8.98466624470669,127.20000000000005,0
111,3.7,470.10650634765625,330.9161682128906,2.0,0.23255813953488372,469.860400390625,330.8388610839844,0,4.614210025284635,5.588105430898736,2.0,3.9700076081031774,7.85542048964394,8.801624365849463,95.9999999999999,0
112,3.7333333333333334,470.4858093261719,331.9604797363281,2.0,0.23255813953488372,470.38294677734376,331.9887451171875,0,4.735732440800632,5.85552032234132,2.0,3.3207496820494393,7.582985101744219,8.278226954131316,69.59999999999981,0
113,3.7666666666666666,470.72528076171875,333.07623291015625,2.0,0.23255813953488372,470.75604248046875,333.04730834960935,0,4.822498883387837,6.101697818253385,2.0,2.631583280341512,7.097900390625074,7.5700343801470655,38.399999999999686,0
114,3.8,471.16839599609375,334.2552490234375,2.0,0.23255813953488372,471.0008544921875,333.951611328125,0,4.879431909368947,6.312000836512837,2.8,1.970223360283488,6.504553506540683,6.796395839623929,4.800000000000017,0
115,3.8333333333333335,471.2942199707031,335.0284118652344,2.0,0.23255813953488372,471.1654418945312,334.76856689453126,0,4.917708049448876,6.501990503118947,2.8,1.2682736418967422,5.770326126453545,5.908060733977131,4.800000000000017,0
116,3.8666666666666667,471.33056640625,335.43768310546875,6.0,0.23255813953488372,471.27239379882815,335.5004577636719,0,4.942580585331882,6.672197681988848,2.8,0.7179863508357295,5.1654904387717435,5.215150608853852,0.0,0
117,3.9,471.3087463378906,336.0452575683594,2.0,0.23255813953488372,471.2918762207031,336.1241455078125,0,4.9471113811167555,6.81724134341691,2.8,0.3217631495275259,4.933747047601672,4.944228094871038,2.399999999999914,0
118,3.933333333333333,471.2600402832031,336.7356872558594,2.0,0.23255813953488372,471.2705993652344,336.7492431640625,0,4.942163275193792,6.962612891382008,2.0,-0.03571834120634716,4.935024527616239,4.935153785655764,14.399999999999963,0
119,3.966666666666667,471.26580810546875,337.3736877441406,2.0,0.23255813953488372,471.2314514160156,337.4874633789062,0,4.933059100956868,7.134292011113118,3.2,-0.3940940679506475,5.170813272165678,5.185809486473507,23.99999999999999,0
120,4.0,471.1878356933594,338.1539001464844,-2.0,0.23255813953488372,471.13984375,338.3053344726562,0,4.911754992581152,7.324494591054986,5.200000000000001,-0.7164789244185688,5.7147557458211855,5.759494360057334,33.60000000000002,0
121,4.033333333333333,471.13482666015625,339.1287841796875,12.0,0.23255813953488372,470.9899597167969,339.2062072753906,0,4.876898240673441,7.5339998940164605,6.8,-1.0781079669331208,6.318092523619223,6.409415724180932,50.40000000000009,0
122,4.066666666666666,470.8507080078125,340.1346130371094,12.0,0.23255813953488372,470.7783996582031,340.2197204589844,0,4.827698227046994,7.769700634387107,8.4,-1.5177995548691208,6.802964321402595,6.970225179076898,36.00000000000032,0
123,4.1,470.5106201171875,341.24005126953125,10.0,0.23255813953488372,470.4979553222656,341.27720947265624,0,4.762478614038272,8.01562831198521,10.4,-1.9353651889534482,7.213290902071163,7.468413757453147,16.80000000000024,0
124,4.133333333333334,470.2080078125,342.4412536621094,10.0,0.23255813953488372,470.14369506835936,342.3629211425781,0,4.68009250847868,8.268119398013553,9.2,-2.3004860101743483,7.575328738190464,7.916933836698537,1.9042545318370685e-13,0
