frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
698,5.7845724,130.4946351,267.6868676,29.5283021,60.57213534,0.036579867,1.636579867,0.226279817,3.93E-06,-0.000307797,1.645832151,-0.002930899,-0.109749342,0.109788471,1.580847994
699,5.7881847,130.4946304,267.6867239,29.52830106,60.57210282,0.075063585,1.675063585,0.226279817,2.88E-06,-0.000275282,1.653822383,-0.003533142,-0.117963269,0.118016168,0.818110726
700,5.7998854,130.4945492,267.6894575,29.52828267,60.57272137,0.04427423,1.64427423,0.226279817,-1.55E-05,-0.000893829,1.655420429,-0.001489115,-0.039155889,0.039184195,0.818835976
701,5.8028453,130.4944831,267.6910106,29.52826771,60.57307281,0.076602458,1.676602458,0.226279817,-3.05E-05,-0.001245272,1.655740038,-0.001597368,-0.046933222,0.046960397,-0.108058538
702,5.8162669,130.4945581,267.6887439,29.52828469,60.57255989,0.044582004,1.644582004,0.226279817,-1.35E-05,-0.000732354,1.64810674,-0.0005287,-0.013904932,0.013914979,-0.290333865
703,5.8199882,130.4945197,267.6905575,29.52827599,60.57297029,0.038177914,1.638177914,0.226279817,-2.22E-05,-0.001142754,1.646580081,-0.000374272,-0.015639268,0.015643746,-0.334549682
704,5.832366,130.4947961,267.6810317,29.52833855,60.57081479,0.036897095,1.636897095,0.226279817,4.04E-05,0.001012748,1.646274749,0.001171677,0.02785644,0.02788107,-0.151517189
705,5.8354761,130.4947852,267.6818775,29.52833607,60.57100617,0.036640932,1.636640932,0.226279817,3.79E-05,0.000821366,1.646213682,0.000988208,0.022880553,0.022901884,-0.015073392
706,5.848786,130.4949426,267.6760694,29.5283717,60.56969191,0.075075798,1.675075798,0.226279817,7.35E-05,0.002135633,1.646201469,0.001139055,0.032494547,0.032514504,0.775663586
707,5.8520638,130.4949477,267.6758762,29.52837284,60.56964819,0.044276672,1.644276672,0.226279817,7.47E-05,0.002179347,1.653896246,-0.001412616,-0.04104782,0.041072119,0.821993026
708,5.8649579,130.4948574,267.6794213,29.52835241,60.57045039,0.038116847,1.638116847,0.226279817,5.42E-05,0.001377151,1.655435202,-0.001624396,-0.041461175,0.041492984,0.856316479
709,5.8679739,130.4947547,267.6820013,29.52832917,60.57103419,0.075370981,1.675370981,0.226279817,3.10E-05,0.000793347,1.655742993,-0.002212917,-0.054220942,0.054266081,0.075395116
710,5.8808545,130.4946489,267.6856218,29.52830523,60.57185343,0.044335709,1.644335709,0.226279817,7.06E-06,-2.59E-05,1.655804551,-0.00204363,-0.049056271,0.04909882,0.883296285
711,5.8838861,130.4946454,267.6851536,29.52830443,60.57174749,0.076614754,1.676614754,0.226279817,6.26E-06,8.00E-05,1.663514083,0.000910306,0.060236715,0.060243593,0.68953196
712,5.89673,130.4947131,267.6829309,29.52831977,60.57124453,0.044584464,1.644584464,0.226279817,2.16E-05,0.000583011,1.657358769,0.002291286,0.091913875,0.09194243,0.552971725
713,5.8997704,130.4948903,267.6764242,29.52835985,60.56977221,0.076664505,1.676664505,0.226279817,6.17E-05,0.002055327,1.656127706,0.002768322,0.107636313,0.107671907,-0.300845346
714,5.9131557,130.494843,267.6785055,29.52834916,60.57024315,0.044594414,1.644594414,0.226279817,5.10E-05,0.001584387,1.655881494,0.002888301,0.105978662,0.106018013,-0.142224057
715,5.9277402,130.494877,267.6775381,29.52835684,60.57002424,0.038180395,1.638180395,0.226279817,5.87E-05,0.001803295,1.655832251,0.002862422,0.104189634,0.104228947,-0.454463426
716,5.9334848,130.4948855,267.6768613,29.52835877,60.56987111,0.075383691,1.675383691,0.226279817,6.06E-05,0.001956426,1.648125183,0.000721218,0.021761193,0.021773141,-0.246774566
717,5.9436652,130.4949334,267.675502,29.5283696,60.56956352,0.044338251,1.644338251,0.226279817,7.14E-05,0.002264024,1.654280989,0.000584723,0.020887547,0.02089573,-0.148555144
718,5.9478919,130.4949797,267.674155,29.52838008,60.56925873,0.038129163,1.638129163,0.226279817,8.19E-05,0.002568805,1.65551215,-0.000990169,-0.032794615,0.032809559,0.095334162
719,5.9601076,130.4948997,267.6762902,29.52836199,60.56974189,0.075373445,1.675373445,0.226279817,6.38E-05,0.002085654,1.648061163,-0.000956669,-0.036245153,0.036257776,-0.237366853
720,5.9638953,130.4947767,267.6805319,29.52833416,60.57070169,0.044336202,1.644336202,0.226279817,3.60E-05,0.001125846,1.646570965,-0.002158128,-0.080803305,0.08083212,-0.127800011
721,5.9758298,130.4948032,267.6800359,29.52834015,60.57058946,0.038128753,1.638128753,0.226279817,4.20E-05,0.001238075,1.653970145,-0.002446131,-0.085945991,0.085980794,-0.457468374
722,5.9797182,130.4947183,267.6833452,29.52832093,60.57133828,0.036887263,1.636887263,0.226279817,2.28E-05,0.000489263,1.647752762,-0.002243262,-0.081513215,0.081544077,-0.158537784
723,5.9925395,130.4947771,267.6807164,29.52833425,60.57074343,0.075125065,1.675125065,0.226279817,3.61E-05,0.001084109,1.654206505,-0.000483888,-0.019302408,0.019308472,-0.256481087
724,5.996497,130.494769,267.6810205,29.5283324,60.57081224,0.044286526,1.644286526,0.226279817,3.42E-05,0.001015297,1.655497253,0.000520862,0.017821819,0.017829429,0.494071218
725,6.0086854,130.494847,267.677915,29.52835006,60.57010955,0.076604917,1.676604917,0.226279817,5.19E-05,0.001717993,1.663452623,0.001905016,0.071616063,0.071641396,-0.079412826
726,6.0137024,130.4949695,267.673591,29.52837779,60.56913111,0.044582496,1.644582496,0.226279817,7.96E-05,0.002696433,1.657346477,0.000625746,0.020188363,0.020198058,-0.228639076
727,6.0237515,130.4950574,267.6701983,29.52839767,60.5683634,0.076664111,1.676664111,0.226279817,9.95E-05,0.003464136,1.656125248,0.000245689,0.006827764,0.006832183,-0.467048879
728,6.0276576,130.4949649,267.6738362,29.52837674,60.56918659,0.044594335,1.644594335,0.226279817,7.86E-05,0.002640951,1.655881002,-0.000469014,-0.014156257,0.014164024,0.132548262
729,6.0408059,130.4948273,267.6787282,29.52834561,60.57029355,0.03818038,1.63818038,0.226279817,4.74E-05,0.001533985,1.663529373,-0.001926099,-0.06209327,0.062123136,0.312242291
730,6.0444693,130.494793,267.6794935,29.52833783,60.57046671,0.075383688,1.675383688,0.226279817,3.97E-05,0.001360827,1.665059047,-0.00244961,-0.075624,0.075663663,0.342025846
