frame,t_s,x_px_filt,y_px_filt,mm_per_px,x_mm,y_mm,angle_deg_raw,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
28,0.9333333333333332,417.95111694335935,392.5199279785156,0.1388888888888889,0.05405793366608218,-0.26459022804542565,-3.4899856567382814,-3.4873989868164066,0.12100341796874918,0.041351318359375035,0.6298522949218937,0.6312082421423492
29,0.9666666666666668,417.9547973632813,392.83092041015624,0.1388888888888889,0.05456910309968224,-0.22139683476200706,-3.4787567138671873,-3.473345031738281,0.2523742675781225,0.008422851562481109,0.7751210530598954,0.7751668151598885
30,1.0,417.948193359375,393.04917602539064,0.1388888888888889,0.05365188033492372,-0.1910835548683407,-3.460321044921875,-3.4582034301757814,0.35314819335937236,-0.02339680989583325,0.6113230387370072,0.6117706011275388
31,1.0333333333333334,417.9281372070312,393.11134033203126,0.1388888888888889,0.05086630362050926,-0.18244962339047613,-3.433695983886719,-3.444770202636719,0.39738098144531125,-0.0463104248046875,0.23329162597657063,0.2378437264179628
32,1.0666666666666669,417.9104919433594,393.0018737792969,0.1388888888888889,0.04841557255497422,-0.19765331127025043,-3.4282577514648436,-3.4319448852539067,0.3224615478515612,-0.057459513346363636,-0.22198994954427137,0.22930576393250365
33,1.1,417.8955444335937,392.7998779296875,0.1388888888888889,0.04633952953196759,-0.22570829038266363,-3.4228195190429687,-3.421168823242188,0.21118835449218915,-0.05508931477867424,-0.5207214355468665,0.5236273923705418
34,1.1333333333333333,417.88584594726564,392.5645324707031,0.1388888888888889,0.04499251754195497,-0.2583951596860522,-3.414630126953125,-3.4196014404296875,0.09711364746093665,-0.032541910807282165,-0.5587056477864872,0.559652550094706
35,1.1666666666666667,417.8820861816406,392.4243103027344,0.1388888888888889,0.04447032787181134,-0.2778704607928183,-3.4064407348632804,-3.42300537109375,-0.023140869140625502,-0.008499145507793644,-0.3517761230468857,0.35187878057686334
36,1.2,417.8890869140625,392.4408935546875,0.1388888888888889,0.04544265181929556,-0.2755672313548906,-3.425859069824219,-3.428584594726563,-0.1507543945312514,0.01132710774740532,-0.008122762044280219,0.013938530523313028
37,1.2333333333333334,417.90029296875,392.5797424316406,0.1388888888888889,0.046999048303675295,-0.25628266511139786,-3.4452774047851564,-3.4358016967773444,-0.1863391113281257,0.022842407226543574,0.3756968180338543,0.3763905878853326
38,1.2666666666666666,417.9091369628906,392.7901306152344,0.1388888888888889,0.04822738082320181,-0.22706208405671033,-3.4507156372070313,-3.446294555664063,-0.14549194335937538,0.0257670084635701,0.5755208333332955,0.5760973601100882
39,1.3,417.9132568359375,393.01536865234374,0.1388888888888889,0.04879958541304556,-0.1957790233470765,-3.4507156372070313,-3.450657958984375,-0.0785412597656228,0.011652628580757577,0.5164947509765722,0.5166261816238046
40,1.3333333333333333,417.9130065917969,393.11493530273435,0.1388888888888889,0.04876482928240636,-0.18195032190393573,-3.458905029296875,-3.4472540283203124,-0.0017633056640607436,-0.00981648763020833,0.2807973225911555,0.2809688591352349
41,1.3666666666666667,417.9030700683594,393.06068725585936,0.1388888888888889,0.04738475658275516,-0.18948477285879525,-3.447676086425781,-3.4416748046875,0.10449645996094356,-0.027801513671856147,-0.059371948242179326,0.06555877058425078
42,1.4,417.8885131835938,392.91669921875,0.1388888888888889,0.04536296703197391,-0.2094831113462053,-3.4282577514648436,-3.436095581054688,0.16050476074218895,-0.03815205891925193,-0.41515604654946986,0.41690541203774706
43,1.4333333333333331,417.8757751464844,392.71888427734376,0.1388888888888889,0.0435937952112258,-0.23695740876374002,-3.4228195190429687,-3.428878479003906,0.13677978515625008,-0.03863016764322919,-0.5478719075520646,0.5492321157187388
44,1.4666666666666666,417.8674743652344,392.5171813964844,0.1388888888888889,0.04244090892650358,-0.26497169777198815,-3.4228195190429687,-3.4239071655273436,0.09347717285156441,-0.02644348144533153,-0.46197001139323923,0.4627262140160412
45,1.5,417.866650390625,392.4574890136719,0.1388888888888889,0.04232646800853483,-0.27326230649594646,-3.4228195190429687,-3.4244573974609374,0.04034729003906374,-0.008682250976572006,-0.24956766764323887,0.24971864610978958
46,1.5333333333333334,417.871337890625,392.5063232421875,0.1388888888888889,0.042977509675199914,-0.2664797747576684,-3.4228195190429687,-3.426095275878906,-0.02260986328125198,0.008982340494772761,0.03404235839842875,0.035207451002466895
47,1.5666666666666669,417.8780944824219,392.6172180175781,0.1388888888888889,0.043915925202545246,-0.2510777226200784,-3.4310089111328126,-3.429371032714844,-0.0720922851562529,0.024958292643238667,0.31846618652342873,0.3194426839519741
48,1.6,417.8865539550781,392.7597351074219,0.1388888888888889,0.04509085196035459,-0.231283682364002,-3.4310089111328126,-3.4326467895507813,-0.07861816406250278,0.03395080566406247,0.3909047444661462,0.39237631994219785
49,1.6333333333333333,417.8974243164063,392.8993408203125,0.1388888888888889,0.046600624367043354,-0.21189400001808345,-3.439198303222656,-3.435922546386719,-0.1105682373046861,0.03708394368487694,0.3069915771484474,0.30922329685732647
50,1.6666666666666667,417.9073913574219,392.92657470703125,0.1388888888888889,0.04798493561921191,-0.20811151575158882,-3.439198303222656,-3.437560424804688,-0.14498657226562103,0.03770446777342805,0.1380208333333151,0.14307822099851614
51,1.7,417.91583862304685,392.8747131347656,0.1388888888888889,0.04915816695601273,-0.21531451189959386,-3.439198303222656,-3.444523315429687,-0.20152770996093788,0.04020182291668567,-0.079360961914053,0.08896262609516606
52,1.7333333333333334,417.92333984375,392.7828430175781,0.1388888888888889,0.05020000316478325,-0.22807425039785933,-3.439198303222656,-3.4535354614257807,-0.25806884765624893,0.04653930664062493,-0.2503102620442616,0.25459994962147386
53,1.7666666666666666,417.93479614257814,392.664501953125,0.1388888888888889,0.051791155779802193,-0.24451050934967752,-3.4658233642578127,-3.4662347412109376,-0.3244372558593727,0.05664062499998115,-0.2526143391926894,0.2588863935515878
54,1.8,417.953271484375,392.5989685058594,0.1388888888888889,0.05435717547381418,-0.25361237702546036,-3.484259033203125,-3.478934020996094,-0.3047827148437508,0.061813354492225414,-0.13674418131510427,0.1500661917858904
55,1.8333333333333333,417.97536010742186,392.6234375,0.1388888888888889,0.057425039785875424,-0.25021390561703705,-3.5026947021484376,-3.49163330078125,-0.38176208496094227,0.0635274251302084,0.03407287597658143,0.07208810318623825
56,1.8666666666666667,417.9900146484375,392.7106201171875,0.1388888888888889,0.059460392704716966,-0.23810520878544456,-3.5026947021484376,-3.495320434570312,-1.9472973632812558,0.05502827962236743,0.24123128255207474,0.24742805669510556
57,1.9,417.99957275390625,392.82373046875,0.1388888888888889,0.06078790735315131,-0.22239543773509576,-3.5026947021484376,-3.5171624755859376,-6.269000244140645,-0.04432678222656273,0.25948079427081494,0.26323971246370503
58,1.9333333333333331,418.000830078125,392.9539794921875,0.1388888888888889,0.06096253571686343,-0.20430529559099853,-3.484259033203125,-3.7907843017578124,-13.385308227539014,-0.6488647460937541,0.006657918294245046,0.6488989032193881
59,1.9666666666666663,417.90007934570315,392.91034545898435,0.1388888888888889,0.04696937843605377,-0.2103655779803246,-3.59346923828125,-4.523767395019531,-23.397299194335922,-1.794011433919279,-0.48327128092447796,1.8579634431278493
60,2.0,417.19672241210935,392.6314270019531,0.1388888888888889,-0.05071908456308449,-0.24910425256799665,-4.8708038330078125,-5.722518005371094,-35.937412719726424,-3.233820597330714,-1.0785776774088578,3.408947852626241
61,2.033333333333333,415.8372009277344,392.1306945800781,0.1388888888888889,-0.23954151294849643,-0.3186504222728578,-7.167610168457031,-7.394870300292967,-46.83587219238272,-4.791356404622357,-1.7135060628255363,5.088536058971731
62,2.066666666666667,414.1189880371094,391.52943725585936,0.1388888888888889,-0.4781821922019702,-0.4021583839699064,-9.49644775390625,-9.506731262207031,-53.50626892089838,-6.220621744791681,-2.0827229817708313,6.560020572419837
63,2.1,412.25120239257814,390.89777221679685,0.1388888888888889,-0.7375968650535312,-0.4898896393952552,-11.8460205078125,-11.596763000488282,-57.341088867187544,-6.677912394205715,-2.0662841796874916,6.990282129922448
64,2.1333333333333333,410.4353332519531,390.41107788085935,0.1388888888888889,-0.9898009123625605,-0.5574860749421302,-14.152774047851562,-13.44147888183594,-59.34130462646475,-6.334599812825505,-1.676854451497385,6.552785334508947
65,2.1666666666666665,409.1832275390625,390.1518859863281,0.1388888888888889,-1.1637044835973696,-0.5934849491825784,-15.320962524414062,-15.279366149902344,-59.816652832031295,-5.955596923828127,-1.1343943277994635,6.062671458198493
66,2.2,408.2356811523438,390.11846923828125,0.1388888888888889,-1.295308148419415,-0.5981261641890888,-16.391189575195312,-17.285087738037113,-63.018081665039134,-5.868606567382824,-0.524592081705702,5.892006440502008
67,2.2333333333333334,406.97227172851564,390.1681640625,0.1388888888888889,-1.4707816795066562,-0.5912241052698164,-18.685884094238283,-19.476173400878906,-69.62493713378915,-6.118927001953136,-0.012039184570274197,6.1189388456820115
68,2.2666666666666666,405.20887451171876,390.26826171875,0.1388888888888889,-1.7156979596173334,-0.577321653012872,-21.874628448486327,-22.099776611328128,-75.45019317626964,-6.961085001627618,0.2922770182291875,6.967218258047462
69,2.3,403.0926208496094,390.396630859375,0.1388888888888889,-2.009622079354748,-0.5594926057038426,-25.108202362060545,-25.045635070800785,-77.49763916015631,-7.870208740234406,0.4246368408203217,7.881656048156625
70,2.333333333333333,400.8299255371094,390.50261840820315,0.1388888888888889,-2.3238853172019702,-0.5447721128110474,-28.438978576660155,-27.854398345947267,-75.65591491699226,-8.023615519205745,0.5353647867838639,8.041456426230724
71,2.3666666666666667,398.7914306640625,390.62803344726564,0.1388888888888889,-2.607009605125149,-0.5273533573857019,-31.120481872558592,-30.201360931396483,-68.32365966796883,-7.272313435872398,0.6359608968098968,7.300067737483088
72,2.4,397.34393310546875,390.81060180664065,0.1388888888888889,-2.8080509327076126,-0.5019966408058392,-32.7297004699707,-32.085492553710935,-56.76127716064444,-5.954788208007825,0.7078603108723757,5.996713168222854
73,2.433333333333333,396.4820983886719,391.0314147949219,0.1388888888888889,-2.9277501989293993,-0.47132817021122264,-33.60944137573242,-33.48705322265626,-45.01897705078117,-4.419036865234353,0.8460998535156239,4.499307922160853
74,2.466666666666667,395.946875,391.2460632324219,0.1388888888888889,-3.0020867806893867,-0.44151588722511315,-34.52886047363281,-34.5058479309082,-35.936139221191496,-2.986994425455744,0.9489288330078234,3.134103002107187
75,2.5,395.52708129882814,391.5179382324219,0.1388888888888889,-3.060391461407698,-0.4037554705584433,-35.446781921386716,-35.357561187744146,-29.41895874023429,-2.044189453125017,0.9734395345051883,2.264132294634135
76,2.533333333333333,395.2070373535156,391.766748046875,0.1388888888888889,-3.104842009367772,-0.36919855188439815,-36.21445541381836,-36.190717468261724,-25.655319213867138,-1.6154683430989727,0.9050038655598753,1.8516938095250135
77,2.566666666666667,394.8909057617187,391.9787292480469,0.1388888888888889,-3.1487491748951157,-0.33975671838830757,-36.98826675415039,-36.98865234374999,-24.492342224121153,-1.4876963297525962,0.824305216471355,1.7007996529459997
78,2.6,394.5435363769531,392.11741943359374,0.1388888888888889,-3.1969949227792287,-0.32049419261790985,-37.77522277832031,-37.76293975830079,-24.968032836914045,-1.496465047200532,0.673700968424479,1.6411217603666621
79,2.6333333333333333,394.16163940429686,392.2352294921875,0.1388888888888889,-3.250036168981486,-0.3041316844798874,-38.51853485107422,-38.587904968261725,-25.937328186035064,-1.6903788248697498,0.5662841796874792,1.7827109535009755
80,2.6666666666666665,393.7313232421875,392.3263793945313,0.1388888888888889,-3.3098023026077863,-0.2914719758210301,-39.31821899414062,-39.51889999389648,-27.580333557128974,-1.9714253743489507,0.48398844401039814,2.029966211680014
81,2.7,393.1785827636719,392.4462890625,0.1388888888888889,-3.386571813512731,-0.274817855269818,-40.339281463623045,-40.51360549926758,-29.678273620605466,-2.2661488850911384,0.5679575602213548,2.336237693303574
82,2.7333333333333334,392.5251953125,392.55951538085935,0.1388888888888889,-3.4773200706199408,-0.25909197771990794,-41.64324188232422,-41.58537460327148,-31.251164245605445,-2.5281931559244724,0.716710408528628,2.6278193323279697
83,2.7666666666666666,391.82415771484375,392.79896850585936,0.1388888888888889,-3.5746864036277515,-0.22583459924768415,-42.74875030517578,-42.70931869506836,-31.139834289550794,-2.7206827799479107,0.9050292968749831,2.8672622512262667
84,2.8,391.1278076171875,393.09528198242185,0.1388888888888889,-3.6714016949688975,-0.18467994972511628,-43.87738037109375,-43.79643234252929,-29.8382904052735,-2.733581542968772,1.0492248535156068,2.9280267835684803
85,2.833333333333333,390.46650390625,393.41241455078125,0.1388888888888889,-3.763249432599104,-0.14063375967519992,-44.937939453125,-44.708872375488276,-27.100110168457082,-2.527908325195326,1.220647176106791,2.8071872094909027
86,2.8666666666666667,389.8982849121094,393.7053588867187,0.1388888888888889,-3.842168737340859,-0.0999470463505503,-45.77484970092773,-45.486653900146486,-23.14833343505864,-2.1594390869140563,1.202336629231791,2.4715967591993397
87,2.9,389.4917053222656,394.0242919921875,0.1388888888888889,-3.8986381248191613,-0.05565078170210964,-46.20544204711914,-46.10205963134766,-18.771481018066417,-1.7095133463541827,1.0783081054687682,2.0211838737934555
88,2.933333333333333,389.2328308105469,394.2417724609375,0.1388888888888889,-3.9345929181134274,-0.025445161042385835,-46.637657928466794,-46.56737426757813,-15.324625854492178,-1.2695871988932552,0.9275767008463717,1.572339082878328
89,2.966666666666667,389.0763916015625,394.3892517089844,0.1388888888888889,-3.9563205860279282,-0.00496193214698811,-46.95440902709961,-46.92501251220703,-12.484389038085894,-0.889338175455714,0.7909037272135807,1.1901475102033496
90,3.0,388.9429992675781,394.5255065917969,0.1388888888888889,-3.974847299081314,0.013962357132528939,-47.264512634277345,-47.26297668457031,-10.487581787109349,-0.6453450520833315,0.6226399739583137,0.8967445418954316
91,3.033333333333333,388.8310791015625,394.654443359375,0.1388888888888889,-3.990391766583478,0.03187024151837963,-47.56304092407227,-47.56738540649413,-9.190539550781207,-0.529988606770831,0.5402323404947623,0.7567951539375337
92,3.066666666666667,388.7172912597656,394.7714599609375,0.1388888888888889,-4.006195633499717,0.048122547290942765,-47.89526290893555,-47.84998992919922,-8.245014953613271,-0.5185394287109096,0.5313161214192524,0.7424149513633426
93,3.1,388.5968444824219,394.8900512695312,0.1388888888888889,-4.022924352575233,0.06459356237340805,-48.15970153808594,-48.099130859375,-6.911443176269546,-0.4738464355468346,0.4921569824218376,0.6831902661974989
94,3.1333333333333333,388.4541442871094,395.0268310546875,0.1388888888888889,-4.042743824146413,0.08359075475622055,-48.367431640625,-48.29918167114258,-5.433842468261736,-0.4053904215495184,0.4322560628255204,0.5926100722511528
95,3.1666666666666665,388.3743835449219,395.1160949707031,0.1388888888888889,-4.053821705005786,0.0959885208695018,-48.51021728515625,-48.414883880615236,-3.8622134399414514,-0.3152211507161472,0.37265523274740603,0.48809455677443825
96,3.2,388.3446105957031,395.17315063476565,0.1388888888888889,-4.057956836841731,0.10391291865596644,-48.56329498291016,-48.47302581787109,-2.2940780639648213,-0.21833292643232172,0.30643717447920504,0.3762618884065995
97,3.2333333333333334,388.3390258789062,395.21864624023436,0.1388888888888889,-4.058732491952408,0.11023175274884366,-48.47377395629883,-48.49369216918946,-0.9064224243164306,-0.08193461100262485,0.20053100585940348,0.216624017115221
98,3.2666666666666666,388.3348449707031,395.2577758789063,0.1388888888888889,-4.059313173647286,0.11566642478660881,-48.45041122436523,-48.48147720336914,-0.18265136718749936,-0.00015258789062644885,0.1345977783203502,0.13459786481158792
99,3.3,388.35582275390624,395.26746826171876,0.1388888888888889,-4.056399592646851,0.11701258906612111,-48.4707633972168,-48.450252075195316,0.11735321044922493,0.039113362630210646,0.11210632324216867,0.11873366349574145
100,3.333333333333333,388.37420043945315,395.2776123046875,0.1388888888888889,-4.053847136320891,0.11842148392289352,-48.44914245605469,-48.445325775146486,0.24134948730474698,0.07465616861982846,0.08619181315107002,0.1140288216516387
101,3.3666666666666667,388.39154663085935,395.30767822265625,0.1388888888888889,-4.051437943070029,0.12259730586299454,-48.407169342041016,-48.453466949462886,0.16653717041018137,0.1232401529947931,0.0580596923828124,0.1362316526720821
102,3.4,388.42861328125,395.32207641601565,0.1388888888888889,-4.046289797182436,0.12459705494068866,-48.44914245605469,-48.45346725463867,0.022870788574266648,0.13948059082030168,0.0798746744791378,0.1607320715934709
103,3.433333333333333,388.48273315429685,395.32744750976565,0.1388888888888889,-4.038773148148154,0.12534304018374423,-48.49111709594727,-48.453721008300775,0.23330749511717475,-0.3025716145833711,0.23403930664059674,0.3825231744671156
104,3.466666666666667,388.5231994628906,395.3633178710937,0.1388888888888889,-4.033152827510134,0.13032503481264415,-48.4707649230957,-48.446440277099605,0.7288430786132543,-1.05947367350259,0.46182250976561673,1.1557527829822802
105,3.5,388.0111145019531,395.55845947265624,0.1388888888888889,-4.104275738751452,0.15742803502965963,-48.45041122436523,-48.40644119262696,1.3344479370116704,-1.4727630615234433,0.6226043701171586,1.5989581723975426
106,3.533333333333333,387.12017822265625,395.861865234375,0.1388888888888889,-4.228016888653793,0.1995677241572638,-48.370765686035156,-48.331993103027344,1.9171490478514652,-1.6637878417968495,0.7206980387369789,1.8131728118274733
107,3.566666666666667,386.6612976074219,396.06920166015624,0.1388888888888889,-4.2917503074363434,0.22836444996021518,-48.24914703369141,-48.23105926513672,1.8247842407225918,-1.6811472574869384,0.7111460367838642,1.825372506363907
108,3.6,386.48618774414064,396.19228515625,0.1388888888888889,-4.316071121780962,0.24545937997324074,-48.11887664794922,-48.1341961669922,0.23890502929692675,-0.7325286865234275,0.433329264322946,0.851100774232055
109,3.633333333333333,386.5058227539063,396.21669311523436,0.1388888888888889,-4.31334403709129,0.24884937427662143,-47.966095733642575,-48.142309570312506,-4.097997436523353,0.15341695149738455,-0.009653727213530083,0.15372038074329666
110,3.6666666666666665,387.132080078125,396.0784545898438,0.1388888888888889,-4.226363853172023,0.2296495790834838,-47.966095733642575,-48.36662368774414,-13.06348159790034,0.34347534179686146,-0.18680318196615167,0.39098687857158326
111,3.7,387.3042785644531,395.85028076171875,0.1388888888888889,-4.202447396737562,0.1979587696216751,-48.41133270263672,-49.014992675781244,-28.046188201904055,-0.15488179524742796,-0.033767700195330576,0.15852011883526937
112,3.733333333333333,387.07346801757814,395.84503784179685,0.1388888888888889,-4.234504417136865,0.1972305862991893,-49.37071762084961,-50.408306198120115,-49.39561706542959,-1.423863728841195,0.6546376546224083,1.5671433811745115
113,3.7666666666666666,386.3003295898437,396.1517639160156,0.1388888888888889,-4.3418847543222,0.23983142994068551,-51.360721588134766,-52.808560867309566,-77.23294052123988,-3.8175710042317506,1.9735666910806913,4.29753578885554
114,3.8,384.79718627929685,397.00225830078125,0.1388888888888889,-4.550654658564821,0.35795565004702234,-54.93266334533691,-56.374912414550785,-109.7543637084959,-5.738647460937484,4.0169779459635615,7.00486877102504
115,3.8333333333333335,382.5509948730469,398.4467346191406,0.1388888888888889,-4.862625687210651,0.5585773609302673,-59.967369079589844,-61.23878044128418,-143.1101641845696,-7.859181722005188,6.500523885091141,10.199193503416868
116,3.8666666666666663,380.41790161132815,400.670654296875,0.1388888888888889,-5.158888640227141,0.867455093948932,-66.24309043884277,-67.30738662719726,-173.9185707092282,-9.714991251627604,9.4005839029948,13.51858101786004
117,3.9,377.6424499511719,403.6456665039062,0.1388888888888889,-5.544368037471065,1.2806512338143803,-73.6900577545166,-74.26000022888182,-199.53373397827056,-10.713389078776004,12.295501708984364,16.308159547566195
118,3.933333333333333,374.6423400878906,407.4324645996094,0.1388888888888889,-5.9610499629268,1.8065954137731508,-45.703752517700195,-81.79498931884766,-217.51743392944286,-10.624038696289045,15.070536295572904,18.43885198314763
119,3.966666666666667,371.9411193847656,411.7568603515625,0.1388888888888889,-6.3362195050274925,2.4072059348777546,-17.695731353759765,-89.63053474426269,-227.5498374938962,-10.004526774088518,17.353505452473932,20.030843902903754
120,4.0,369.8021484375,416.5313781738281,0.1388888888888889,-6.633298803258825,3.0703334101924185,10.357685470581055,-97.49168609619139,-231.52033905029325,-8.229105631510452,19.044286092122437,20.746156565811535
121,4.033333333333333,368.4124694824219,421.49486083984374,0.1388888888888889,-6.826309769241898,3.7597060026945903,38.57918243408203,-105.2323595428467,-231.04388946533217,-5.658386230468716,19.88536580403649,20.674745654868445
122,4.066666666666666,367.76752319335935,426.4988098144531,0.1388888888888889,-6.915885642722807,4.454698915834783,67.00418548583984,-112.84672340393067,-227.85161819457957,-2.800038655598989,20.154897054036404,20.348466569539188
123,4.1,367.85227661132814,431.29490356445314,0.1388888888888889,-6.904114334671587,5.120823047779229,59.59288024902344,-120.30230422973632,-223.50133071899396,0.1454213460286077,19.844401041666675,19.84493386409696
124,4.133333333333334,368.58107299804686,435.94273681640624,0.1388888888888889,-6.802892614293986,5.7663554438838265,52.23244934082031,-127.60580444335935,-218.72649902343701,2.916437784830721,19.113667805989547,19.334888320094056
125,4.166666666666667,369.9766540527344,440.34465942382815,0.1388888888888889,-6.609061912254054,6.377733583803536,45.07978134155273,-134.74190788269044,-213.4215250396723,5.461705525716148,17.996831258137966,18.807343315405557
126,4.2,371.9121948242188,444.43126220703124,0.1388888888888889,-6.3402368051034435,6.945317303692854,38.0616813659668,-141.68677604675293,-207.91734924316376,7.674758911132796,16.755762736002573,18.429799489121542
