frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
335,2.773230499999954,94.49998474121335,202.9999694836588,22.397085780661794,48.112258879702914,0.0,0.23700623700623702,0.0,-0.0,0.0,,,,
336,2.7755208999999468,94.49998474121153,202.9999694827311,22.397085780661364,48.11225887948305,0.0,0.23700623700623702,-4.298783551348606e-13,2.198632387262478e-10,0.0,,,,
337,2.789300599999933,94.49998474121108,202.99996948249918,22.397085780661254,48.11225887942808,0.0,0.23700623700623702,-5.400124791776761e-13,2.7483082476464915e-10,0.0,,,,0.0
338,2.7921010999998543,94.49998474121097,202.9999694824412,22.39708578066123,48.11225887941434,0.0,0.23700623700623702,-5.648814749292796e-13,2.885727212742495e-10,0.0,-4.102223555657449e-11,2.1097754363776715e-08,2.109779424532502e-08,0.0
339,2.804985699999861,94.49998474121094,202.9999694824267,22.39708578066122,48.11225887941091,0.0,0.23700623700623702,-5.719869022868806e-13,2.9200464268797077e-10,0.0,-3.4848311611630395e-12,1.90243856921899e-09,1.9024417609220577e-09,0.0
340,2.807588399999986,94.49998474121094,202.99996948242307,22.39708578066122,48.11225887941004,0.0,0.23700623700623702,-5.719869022868806e-13,2.928715048255981e-10,0.0,-1.886333021973882e-12,1.1075541182514369e-09,1.1075557246062103e-09,0.0
341,2.8202754999999797,94.49998474121094,202.99996948242216,22.39708578066122,48.11225887940983,0.0,0.23700623700623702,-5.719869022868806e-13,2.930846676463261e-10,0.0,-1.1029333246817621e-13,1.2639232940184766e-10,1.2639237752429673e-10,0.0
342,2.824167799999941,94.49998474121094,202.99996948242193,22.39708578066122,48.11225887940977,0.0,0.23700623700623702,-5.719869022868806e-13,2.9314151106518693e-10,0.0,0.00011611957933389743,7.312064981971857e-11,0.00011611957933392045,0.0
343,2.8366883999999573,94.49998474121094,202.99996948242188,22.39708578066122,48.11225887940976,0.0,0.23700623700623702,-5.719869022868806e-13,2.9315572191990213e-10,0.0,0.00014177664340367605,6.508121477174295e-12,0.0001417766434036762,0.0
344,2.8390241999998125,94.49999046325684,202.99996948242188,22.39708713682179,48.11225887940976,0.0,0.23700623700623702,1.3561599949696301e-06,2.9315572191990213e-10,0.0,0.0001619186675019387,3.1478134362802314e-12,0.00016191866750193872,0.0
345,2.852238499999885,94.49999761581421,202.99996948242188,22.397088832022497,48.11225887940976,0.0,0.23700623700623702,3.0513607036652957e-06,2.9315572191990213e-10,0.0,0.00029193749028771866,2.2699958013487554e-13,0.00029193749028771866,0.0
346,2.869912599999907,94.50000512599945,202.99996948242188,22.397090611983238,48.11225887940976,0.0,0.23700623700623702,4.831321444243031e-06,2.9315572191990213e-10,0.0,0.00029918943401324965,-4.3682296172415016e-05,0.00030236147311465337,0.0
