frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
10,0.3333333333333333,295.7674255371094,218.8987579345703,0.0,0.18181818181818182,295.7409301757813,218.941650390625,0,0.009893983783150873,-0.11101647579308604,0.0,0.1222278941761488,0.8598333185369853,0.8684773996950413,0.0,0
11,0.36666666666666664,295.73968505859375,219.3740234375,0.0,0.18181818181818182,295.7527282714844,219.14200744628906,0,0.012039092092805959,-0.0745879202178017,0.0,0.05804776278411341,0.8948663884943073,0.8967471193268954,0.0,0
12,0.4,295.7216796875,219.54403686523438,0.0,0.18181818181818182,295.74644775390624,219.2471893310547,0,0.010897179805873236,-0.055463941169499265,0.0,0.024862393465937792,0.7421697443181755,0.7425860677323276,0.0,0
13,0.43333333333333335,295.76348876953125,219.37644958496094,0.0,0.18181818181818182,295.73663330078125,219.33639831542968,0,0.00911273378314803,-0.0392441258285956,0.0,0.01508789062498296,0.5260653409091133,0.5262816616122331,0.0,0
14,0.4666666666666667,295.7399597167969,219.0426788330078,0.0,0.18181818181818182,295.7398193359375,219.3836883544922,0,0.009692012902462466,-0.03064593690813666,0.0,0.0004727450284036729,0.3963101473722047,0.3963104293329164,0.0,0
15,0.5,295.7183532714844,219.3448028564453,0.0,0.18181818181818182,295.7547607421875,219.423876953125,0,0.01240863222064803,-0.02333891897490048,0.0,-0.03194025213070974,0.44260253906249164,0.44375352087700415,0.0,0
16,0.5333333333333333,295.755615234375,219.6104736328125,0.0,0.18181818181818182,295.75316162109374,219.5052917480469,0,0.012117882930873236,-0.008536228989100891,0.0,-0.06896750710227198,0.4329745205965879,0.4384329509990633,0.0,0
17,0.5666666666666667,295.79638671875,219.74497985839844,0.0,0.18181818181818182,295.7171691894531,219.6529083251953,0,0.005573804450754949,0.018303148674249314,0.0,-0.13018465909088667,0.3852539062500001,0.4066554041734774,0.0,0
18,0.6,295.7554931640625,219.7835235595703,0.0,0.18181818181818182,295.6734130859375,219.73329162597656,0,-0.002381850733897295,0.0329182942708357,0.0,-0.2135542436079732,0.2203058416193074,0.30682255264984176,0.0,0
19,0.6333333333333333,295.55999755859375,219.78076171875,0.0,0.18181818181818182,295.6204833984375,219.7368377685547,0,-0.01200543027935197,0.03356304746686334,0.0,-0.26733398437500006,-0.06586470170456946,0.27532820075764974,0.0,0
20,0.6666666666666666,295.49957275390625,219.74671936035156,0.0,0.18181818181818182,295.5590026855469,219.62582397460938,0,-0.02318374171401416,0.013378721294984075,0.0,-0.23113236860793057,-0.4450761274858196,0.5015126429872788,0.0,0
21,0.7,295.490966796875,219.62820434570312,0.0,0.18181818181818182,295.50810546875,219.44491577148438,0,-0.032437781131626764,-0.019513679273195805,0.0,-0.1659734552557098,-0.750146484375008,0.7682883155884275,0.0,0
22,0.7333333333333333,295.4889831542969,219.18991088867188,0.0,0.18181818181818182,295.5052978515625,219.244921875,0,-0.03294825698390014,-0.0558762059067206,0.0,-0.08985484730114032,-0.9259643554687494,0.9303138616521672,0.0,0
23,0.7666666666666667,295.5010070800781,218.8789825439453,0.0,0.18181818181818182,295.5212707519531,219.0456573486328,0,-0.030044093276515582,-0.09210611979166572,0.0,0.013709605823834122,-0.8608720259232848,0.8609811834814427,0.0,0
24,0.8,295.54595947265625,218.78079223632812,0.0,0.18181818181818182,295.5381164550781,218.888037109375,0,-0.026981238162875343,-0.12076434511126166,0.0,0.11397816051135119,-0.6371970436789945,0.647310662315091,0.0,0
25,0.8333333333333334,295.5794372558594,218.75039672851562,0.0,0.18181818181818182,295.5715698242187,218.8366912841797,0,-0.020898807410041798,-0.13009994969223015,0.0,0.16060680042616576,-0.3759488192471701,0.40881788003519565,0.0,0
26,0.8666666666666667,295.5751953125,218.84010314941406,0.0,0.18181818181818182,295.6125854492187,218.8608184814453,0,-0.013441421046401558,-0.12571318655302832,0.0,0.19900568181819273,-0.1323785955255659,0.239013292411207,0.0,0
