frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
520,4.305312800000138,279.0,333.08068810434355,45.276315789473685,54.05256780640663,0.0,0.16228070175438597,0.0,-0.0,0.0,,,,
521,4.309208200000057,279.0,333.0633391403437,45.276315789473685,54.049752404354024,0.0,0.16228070175438597,0.0,0.0028154020526045542,0.0,,,,
522,4.322630699999991,279.0,333.1319694286406,45.276315789473685,54.06088977570045,0.0,0.16228070175438597,0.0,-0.008321969293824338,0.0,,,,
523,4.327538600000025,279.0,333.12889384641795,45.276315789473685,54.06039066805906,0.0,0.16228070175438597,0.0,-0.007822861652428514,0.0,0.0,-0.07427719279576313,0.07427719279576313,0.0
524,4.339087500000005,279.0,333.19381403777635,45.276315789473685,54.07092596227073,0.0,0.16228070175438597,0.0,-0.0183581558640995,0.0,0.0,-0.14802213832791503,0.14802213832791503,0.0
525,4.342330800000127,279.0,333.18289869987376,45.276315789473685,54.069154613576,0.0,0.16228070175438597,0.0,-0.016586807169375106,0.0,0.0,-0.09052154181346751,0.09052154181346751,0.0
526,4.3549546000001556,279.0,333.1553590743825,45.276315789473685,54.06468546382523,0.0,0.16228070175438597,0.0,-0.012117657418599492,0.0,0.0,0.011102447609746158,0.011102447609746158,0.0
527,4.371374900000092,279.0,333.2102264873456,45.276315789473685,54.07358938610433,0.0,0.16228070175438597,0.0,-0.021021579697702464,0.0,0.0,0.043453689050509864,0.043453689050509864,0.0
528,4.375837700000147,279.0,333.1934562800395,45.276315789473685,54.07086790509413,0.0,0.16228070175438597,0.0,-0.018300098687504374,0.0,0.0,-0.6662641331715201,0.6662641331715201,0.0
529,4.38714589999995,279.0,333.2457517653224,45.276315789473685,54.079354453144425,0.0,0.16228070175438597,0.0,-0.02678664673779707,0.0,0.0,-0.6722652167824494,0.6722652167824494,0.0
530,4.390488799999957,279.0,333.3076003558814,45.276315789473685,54.089391285822856,0.0,0.16228070175438597,0.0,-0.036823479416227656,0.0,0.0,-0.9290775463546339,0.9290775463546339,0.0
531,4.404089300000123,279.0,333.28044470566954,45.276315789473685,54.084984447849884,0.0,0.16228070175438597,0.0,-0.0324166414432554,0.0,0.0,-1.1880174389821194,1.1880174389821194,0.0
532,4.407510900000034,279.0,333.31895150844866,45.276315789473685,54.091233358827196,0.0,0.16228070175438597,0.0,-0.038665552420567906,0.0,0.0,-0.7413812020571314,0.7413812020571314,0.0
533,4.418951800000059,279.0,333.36723635123326,45.276315789473685,54.09906905699838,0.0,0.16228070175438597,0.0,-0.04650125059175281,0.0,0.0,0.030233188419568846,0.030233188419568846,0.0
534,4.423279600000114,279.0,333.3276947079255,45.276315789473685,54.092652211373874,0.0,0.16228070175438597,0.0,-0.040084404967245746,0.0,0.0,0.37191973463027467,0.37191973463027467,0.0
535,4.43399270000009,279.0,333.2712089553017,45.276315789473685,54.08348566379896,0.0,0.16228070175438597,0.0,-0.030917857392331882,0.0,0.0,0.8700978778253404,0.8700978778253404,0.0
536,4.438428000000158,279.0,333.21565990484106,45.276315789473685,54.07447112490842,0.0,0.16228070175438597,0.0,-0.021903318501792057,0.0,0.0,1.365048383629016,1.365048383629016,0.0
537,4.450677600000063,279.0,333.1654948712298,45.276315789473685,54.066330308050446,0.0,0.16228070175438597,0.0,-0.01376250164381787,0.0,0.0,1.1677886733221776,1.1677886733221776,0.0
538,4.454647300000033,279.0,333.1217112422215,45.276315789473685,54.05922507000963,0.0,0.16228070175438597,0.0,-0.006657263603003116,0.0,0.0,1.2249305734121017,1.2249305734121017,0.0
539,4.466882800000121,279.0,333.08428370655145,45.276315789473685,54.05315130325616,0.0,0.16228070175438597,0.0,-0.0005834968495292969,0.0,0.0,0.8917202122433371,0.8917202122433371,0.0
540,4.471347100000003,279.0,333.0528855018332,45.276315789473685,54.048055980560655,0.0,0.16228070175438597,0.0,0.00451182584597376,0.0,0.0,0.30811990572546655,0.30811990572546655,0.0
541,4.482791600000155,279.0,333.02704583834895,45.276315789473685,54.043862701837334,0.0,0.16228070175438597,0.0,0.00870510456929452,0.0,0.0,-0.032109014758403234,0.032109014758403234,0.0
542,4.487347100000079,279.0,333.0903033297044,45.276315789473685,54.05412817192572,0.0,0.16228070175438597,0.0,-0.0015603655190901122,0.0,0.0,0.014042070634081055,0.014042070634081055,0.0
543,4.498401700000159,279.0,333.0842594872113,45.276315789473685,54.05314737292464,0.0,0.16228070175438597,0.0,-0.0005795665180130527,0.0,0.0,-0.1564450717973173,0.1564450717973173,0.0
544,4.50290700000005,279.0,333.0640717687755,45.276315789473685,54.04987129581006,0.0,0.16228070175438597,0.0,0.0026965105965714997,0.0,0.0,-0.1147696670151061,0.1147696670151061,0.0
545,4.514548300000115,279.0,333.0433464334048,45.276315789473685,54.046507973842004,0.0,0.16228070175438597,0.0,0.006059832564623946,0.0,0.0,0.37824392568275167,0.37824392568275167,0.0
546,4.519662300000164,279.0,333.0252332758317,45.276315789473685,54.043568557920054,0.0,0.16228070175438597,0.0,0.00899924848657463,0.0,0.0,0.4397184216068897,0.4397184216068897,0.0
547,4.531137100000024,279.0,333.0102679747196,45.276315789473685,54.04113997835363,0.0,0.16228070175438597,0.0,0.011427828053001576,0.0,0.0,0.07234032773766852,0.07234032773766852,0.0
548,4.536027000000104,279.0,332.9983326797151,45.276315789473685,54.03920311030464,0.0,0.16228070175438597,0.0,0.01336469610198776,0.0,0.0,-0.0064021963077660025,0.0064021963077660025,0.0
549,4.546970600000122,279.0,333.0731686801827,45.276315789473685,54.05134754897701,0.0,0.16228070175438597,0.0,0.0012202574296154012,0.0,0.0,-0.08448115417233928,0.08448115417233928,0.0
550,4.5522304999999506,279.0,333.0765654854754,45.276315789473685,54.05189878492364,0.0,0.16228070175438597,0.0,0.0006690214829916385,0.0,0.0,-0.028735370720094383,0.028735370720094383,0.0
551,4.563348200000064,279.0,333.0639335466618,45.276315789473685,54.04984886502845,0.0,0.16228070175438597,0.0,0.0027189413781769645,0.0,0.0,-0.3083433042038175,0.3083433042038175,0.0
552,4.568271399999958,279.0,333.0490568119584,45.276315789473685,54.04743465808097,0.0,0.16228070175438597,0.0,0.005133148325661807,0.0,0.0,-0.19455233333111896,0.19455233333111896,0.0
