frame,t_s,x_px_filt,y_px_filt,mm_per_px,x_mm,y_mm,angle_deg_raw,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
10,0.3333333333333333,508.8376708984375,481.8083740234375,0.145985401459854,0.0009372023445885619,0.012226760985964837,100.31362073809969,0.6730631399154663,-2.6409527492523175,-0.14462209627421313,0.10116554621690999,0.1764936782780435
11,0.3666666666666666,508.87030029296875,481.82861328125,0.145985401459854,-0.002764823231291301,0.01643568086088631,100.1160686531769,0.5933492803573609,-3.3396657943725585,-0.11935736942678528,0.09225845203354374,0.15085689778100234
12,0.4,508.90700073242186,481.86321411132815,0.145985401459854,-0.00863286326738842,0.0208838426599718,99.9185165682541,0.47412500381469724,-3.5684119892120356,-0.12676287578926704,0.09132507298840198,0.15623410522258604
13,0.4333333333333333,508.9246765136719,481.88046875,0.145985401459854,-0.01154400273956561,0.023011927984428956,99.9185165682541,0.31608333587646487,-2.991867914199829,-0.16903424626860658,0.10673548216690568,0.199912579806769
14,0.4666666666666667,508.95103149414064,481.9211059570313,0.145985401459854,-0.01803124300266962,0.02582481957591915,99.72096448333131,0.1975520849227905,-2.2228078079223623,-0.17423175755687748,0.09325462517157057,0.19761864906240165
15,0.5,508.9897766113281,481.97853393554686,0.145985401459854,-0.02723517203351255,0.030016008013782455,99.52341239840852,0.1744184875488281,-0.9796226978302002,-0.07810423883892657,-0.06943650220926145,0.10450693739491583
16,0.5333333333333333,509.0082092285156,482.0071716308594,0.145985401459854,-0.0318034494907709,0.03197811838948142,99.52341239840852,0.22288131237030032,0.7335292625427262,0.15924898792515968,-1.00563698300451,1.0181679536017625
17,0.5666666666666667,508.84357299804685,481.9642700195312,0.145985401459854,-0.02165023640720952,0.00931109229176156,99.8028485813843,0.3108545541763306,2.209618721008302,0.6339241345333415,-3.3927208422826625,3.451436588147467
18,0.6,507.76231689453124,481.8911193847656,0.145985401459854,0.014997495247960992,-0.144594235849656,100.16083069236147,0.438338212966919,2.1302077674865734,1.4376760515816467,-7.766666450411212,7.8986087497251365
19,0.6333333333333333,505.0113159179688,481.84819946289065,0.145985401459854,0.08762277941955393,-0.5396286541378578,100.16083069236147,0.5658218717575074,0.28807806015014703,2.607657803810441,-14.24136705288144,14.478135748661513
20,0.6666666666666666,499.9734741210938,481.82684936523435,0.145985401459854,0.2123775032300952,-1.264428400388086,100.16083069236147,0.5294531154632569,-2.623489637374879,4.087134165551416,-22.511464928119267,22.879482487529334
21,0.7,492.4808349609375,481.76116943359375,0.145985401459854,0.40280618447763583,-2.3415830570907583,100.16083069236147,0.2708943223953248,-6.869860925674428,5.719157390777393,-31.252575644415707,31.771563475384863
22,0.7333333333333333,482.7251708984375,481.61461181640624,0.145985401459854,0.6595387911846929,-3.7425997290614488,99.62100479991304,-0.12639371871948235,-12.486774816513053,7.387891682949464,-38.99649234487369,39.690141832989035
23,0.7666666666666667,471.4937438964844,481.3550170898437,0.145985401459854,0.9681903937108607,-5.3533568432522785,98.8680367270218,-0.7066386079788207,-17.649142398834222,8.869060768734352,-44.62710883815645,45.49988002371176
24,0.8,459.7084106445312,480.8959594726563,0.145985401459854,1.318938059911132,-7.039044044950144,98.17439048678743,-1.5153072643280028,-22.37178317070007,9.988915983629308,-47.76814793372865,48.80137702510647
25,0.8333333333333334,448.0510986328125,480.2704772949219,0.145985401459854,1.6905542980191546,-8.702279873414165,97.25960624606478,-2.4120706176757816,-27.1616767501831,10.618014308476052,-48.5966599390552,49.74311595675501
26,0.8666666666666667,436.8103332519531,479.5372253417969,0.145985401459854,2.067625515082521,-10.302941046045536,96.11748741061555,-3.4577362060546877,-31.207063493728675,10.79534005188,-47.739721363540475,48.94507495861261
27,0.9,426.00299072265625,478.8388427734375,0.145985401459854,2.4292078425973687,-11.842043052237319,95.13718803317416,-4.65333984375,-33.72905485153198,10.50806996267686,-46.16417338374248,47.34501492812891
28,0.9333333333333332,415.7029235839844,478.217724609375,0.145985401459854,2.7674137356908592,-13.309977070509017,93.63970878512727,-5.907815856933594,-35.77167480468751,9.86346557231505,-44.64525520941619,45.72184123381459
